InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,Success
108.0,33.2,2.4,True
77.0,33.1,0.8,True
85.9,43.2,5.7,True
81.3,43.8,15.3,True
184.4,32.3,18.2,True
65.9,42.5,12.8,True
90.3,36.4,14.0,True
115.5,39.8,2.7,True
58.8,28.6,12.3,True
138.8,26.5,14.0,True
161.2,40.6,13.1,False
73.3,40.9,7.9,True
159.5,32.1,0.4,True
115.8,25.8,22.7,False
87.7,26.0,29.8,False
173.5,41.8,4.8,True
85.4,39.0,10.7,True
124.1,36.2,6.1,True
159.9,44.1,6.9,True
149.9,44.3,13.4,True
124.0,43.6,28.5,False
147.7,32.1,29.7,False
123.4,36.0,6.4,True
118.9,30.2,8.5,True
197.1,31.8,16.2,True
164.6,30.2,1.9,False
62.0,40.2,27.8,False
94.4,25.2,4.4,False
77.5,27.4,7.5,True
176.4,39.3,7.4,True
144.3,38.6,16.7,True
100.1,28.8,3.3,True
121.0,30.8,12.1,True
130.8,28.5,20.1,False
197.9,42.6,5.7,True
190.5,30.8,21.0,True
185.1,42.4,26.1,False
135.7,31.1,28.7,False
75.5,44.5,18.7,True
133.8,26.2,27.8,False
50.3,25.9,19.2,False
132.1,25.9,0.8,True
109.8,39.0,25.0,False
174.3,30.3,22.6,False
144.5,30.1,0.4,True
53.0,41.4,12.5,True
61.9,37.5,4.0,True
117.8,43.5,20.5,False
137.7,35.8,21.2,False
185.2,26.9,17.5,True
50.3,34.2,17.5,True
184.4,41.1,15.9,True
195.7,28.3,21.8,False
192.9,26.6,21.3,False
98.4,37.1,1.2,True
122.2,44.8,23.8,False
71.6,30.9,0.5,True
167.0,40.6,7.5,True
160.4,32.6,2.4,True
180.4,29.5,20.5,False
128.0,39.0,9.2,True
196.4,35.9,11.2,True
91.8,36.7,9.1,True
179.2,26.3,23.3,False
168.9,26.6,27.2,False
83.9,35.6,5.5,True
66.3,31.1,11.6,True
163.3,42.6,10.9,True
169.6,40.9,0.2,True
73.6,35.5,29.4,False
155.8,33.7,9.7,True
141.1,28.5,29.6,False
187.4,39.8,20.4,True
134.9,37.5,1.3,True
187.5,27.1,5.9,False
142.7,42.8,16.2,True
156.0,37.3,18.6,True
60.0,30.2,6.3,True
87.6,42.4,28.3,False
139.9,35.9,3.3,True
195.2,31.0,29.3,False
54.1,26.5,9.6,True
180.6,44.5,21.7,False
122.7,32.8,21.9,False
94.0,32.3,26.8,True
122.0,35.5,6.4,False
92.6,29.7,13.4,True
60.0,32.8,22.1,False
61.5,32.8,6.8,True
112.5,40.9,11.9,True
97.5,27.3,24.1,False
141.1,34.9,21.3,True
110.2,31.1,3.2,True
166.2,26.2,6.5,False
196.6,38.9,21.5,False
83.4,35.1,15.0,True
95.9,25.9,17.5,True
150.1,39.4,2.7,True
168.3,42.2,6.7,True
170.6,25.2,22.7,False
131.8,44.1,21.7,False
159.8,37.8,1.6,True
172.1,26.3,17.9,True
92.8,40.0,4.5,True
62.9,34.1,28.5,False
70.4,39.4,17.5,True
77.1,44.8,29.7,False
126.9,39.3,27.4,False
164.9,27.6,9.7,False
158.3,39.1,8.3,True
107.4,29.8,20.8,False
132.6,31.1,28.8,False
145.2,36.6,7.1,True
101.0,28.8,1.6,True
77.8,28.8,12.3,False
198.8,39.4,7.7,True
94.6,39.2,7.7,True
123.9,38.7,5.9,True
138.1,42.1,28.9,True
136.2,31.6,6.0,True
101.1,27.1,22.6,False
107.9,29.1,16.1,True
169.2,29.2,6.0,True
161.6,34.0,11.2,True
182.6,33.1,27.0,False
105.7,30.2,21.9,False
127.7,28.8,15.2,False
120.8,35.1,12.1,True
174.2,30.2,28.6,False
50.9,26.3,28.6,True
151.1,44.8,22.2,False
138.8,39.4,1.8,True
122.6,37.9,24.1,False
52.2,25.3,27.3,False
189.6,41.2,18.4,True
121.4,28.1,16.4,True
194.3,30.7,17.5,True
160.9,34.8,8.8,True
87.7,31.6,4.7,True
147.9,37.2,23.3,False
178.4,43.4,8.4,False
111.6,35.5,2.3,True
126.0,40.9,21.4,False
95.6,26.6,3.8,True
140.8,36.5,9.8,True
81.6,40.0,16.7,True
53.6,35.4,23.9,True
190.3,37.3,5.7,True
82.1,42.6,15.2,True
59.9,32.3,4.5,True
186.5,35.6,27.2,False
88.5,42.9,7.2,True
73.0,32.1,7.7,True
138.8,40.8,1.6,True
70.4,28.2,4.5,False
123.6,41.0,10.6,True
190.9,34.4,0.6,True
56.9,30.1,7.6,True
82.5,41.8,23.1,True
58.4,43.5,26.2,False
67.0,34.9,23.0,False
106.9,36.4,28.3,True
188.6,44.3,16.0,True
159.5,34.8,22.5,False
128.1,29.6,2.2,True
178.9,45.0,14.0,True
125.4,32.5,29.3,False
121.8,30.1,27.1,False
60.4,32.1,13.8,True
133.3,28.3,25.6,False
99.9,25.7,16.1,False
125.5,44.1,28.0,False
95.6,44.6,21.7,False
126.4,42.3,29.5,False
109.7,42.6,20.2,True
104.1,33.0,19.1,True
133.9,39.0,18.2,True
199.6,39.1,25.8,False
190.2,41.1,5.0,False
85.9,33.1,17.6,True
76.4,33.2,3.8,True
79.7,31.0,25.7,False
126.1,32.0,12.4,True
96.6,36.4,11.5,False
64.5,44.1,20.1,False
158.8,34.0,24.9,False
69.3,40.7,19.8,True
136.9,36.9,19.8,False
192.6,34.7,4.0,True
177.2,36.4,10.7,True
106.3,42.3,12.6,True
56.5,35.9,10.1,True
196.8,27.2,16.0,True
174.0,39.7,29.6,False
151.5,39.1,10.2,True
109.7,32.3,2.5,True
87.7,32.2,2.5,True
174.4,34.3,14.6,True
115.4,34.6,22.1,False
182.5,42.8,27.5,True
136.9,43.3,1.3,True
140.5,37.3,6.3,True
190.7,42.8,27.4,True
139.8,27.0,23.9,False
92.0,30.4,28.2,False
168.0,39.9,19.8,True
160.9,32.6,10.6,True
50.8,25.7,15.7,False
77.8,35.3,13.4,True
57.9,35.8,17.1,True
166.4,29.1,15.9,True
67.1,35.7,4.8,True
131.2,26.6,19.6,True
83.7,33.8,19.9,True
81.3,43.7,9.6,False
198.6,27.9,0.2,True
56.2,37.2,1.9,True
159.0,30.1,0.6,True
52.0,39.7,23.4,False
59.8,30.8,23.6,False
78.3,43.9,22.3,True
151.1,29.9,23.4,False
65.8,28.8,3.7,False
182.5,35.8,14.4,True
103.5,44.6,2.1,True
98.5,37.9,21.4,False
143.1,27.4,10.9,True
93.3,31.5,20.7,False
72.3,44.6,4.6,True
149.0,35.4,11.9,True
74.6,34.8,21.5,False
112.3,43.4,22.2,False
112.9,33.2,27.5,False
131.8,36.0,18.1,True
77.0,38.9,15.0,True
82.8,36.2,2.2,True
126.8,27.0,15.9,False
174.7,29.2,16.5,True
66.2,27.2,8.6,False
198.7,31.1,24.8,False
167.6,37.4,29.9,False
134.3,34.7,11.4,True
137.7,25.3,22.4,False
126.5,27.9,10.0,True
181.8,40.9,7.9,True
96.3,39.9,15.3,True
113.3,35.0,3.1,True
176.1,31.9,27.6,False
115.0,42.4,24.6,False
139.5,27.8,4.5,True
198.0,41.0,1.3,True
157.7,40.6,14.6,True
57.7,38.0,2.6,True
74.5,30.3,15.2,True
69.2,37.5,27.9,False
72.4,44.7,22.0,False
172.6,28.7,23.1,False
106.3,41.8,15.9,True
104.5,29.1,3.4,True
54.1,29.7,5.2,True
182.9,34.1,24.5,False
95.1,34.5,13.8,True
56.4,38.2,18.1,True
106.1,25.8,15.2,True
95.4,39.6,21.4,False
118.3,42.1,23.3,False
197.5,38.5,13.3,True
74.8,43.2,14.6,True
80.6,28.0,11.8,True
68.6,34.4,21.4,False
93.7,31.3,11.3,True
176.3,44.2,12.1,True
176.6,34.0,23.9,False
68.9,26.7,21.5,False
119.8,41.1,3.8,True
90.7,29.8,10.1,True
151.1,25.7,28.4,False
106.2,41.6,0.5,True
195.2,28.8,9.6,True
153.6,33.8,5.7,True
128.2,26.7,8.6,True
116.0,32.3,13.2,True
80.5,36.7,28.1,False
118.1,36.6,14.4,True
196.6,42.4,10.6,True
187.5,42.1,21.1,False
135.0,40.3,22.6,False
116.8,35.5,2.9,True
176.0,30.3,4.0,True
93.1,37.0,29.9,False
71.2,35.8,8.7,True
90.3,25.4,28.6,False
140.6,25.5,0.8,False
90.1,38.2,12.3,True
80.9,41.6,19.4,True
60.7,36.3,28.2,False
121.8,42.0,12.3,True
71.4,27.2,3.5,True
154.7,37.9,12.6,True
153.6,28.1,3.9,True
85.3,28.9,25.4,False
125.7,32.7,12.1,True
153.6,43.1,2.3,False
135.9,28.5,26.3,False
109.0,31.5,25.4,False
180.9,34.4,9.4,True
154.0,29.8,0.9,True
72.3,30.4,0.1,True
135.9,25.5,27.1,False
85.0,38.6,2.7,True
177.0,26.6,19.4,False
180.1,32.2,18.9,False
189.0,29.2,0.5,True
191.6,37.2,19.3,True
127.6,39.7,20.2,False
61.9,42.9,19.6,True
187.1,35.4,7.6,True
86.6,26.5,17.7,True
174.6,38.8,6.3,True
181.0,25.8,3.7,True
156.0,41.2,9.4,True
111.8,27.8,26.8,False
56.6,31.0,11.8,True
97.8,34.1,10.3,True
188.5,35.4,11.6,True
166.2,26.1,27.0,False
145.5,28.7,23.5,False
133.1,32.7,26.1,False
176.6,37.2,9.1,True
60.5,44.0,3.4,True
125.9,32.9,18.0,True
71.5,29.0,28.6,False
86.9,36.1,7.7,True
168.6,35.4,2.5,True
169.8,30.3,0.9,True
147.1,36.4,7.0,False
76.2,34.8,14.5,True
103.7,30.3,16.4,True
64.7,43.5,19.4,True
77.6,40.2,10.2,True
143.4,37.8,20.0,False
133.9,41.5,22.6,False
119.8,42.6,24.4,False
63.0,29.4,26.7,False
57.3,28.6,26.1,False
199.5,28.5,13.8,True
90.4,42.1,12.0,True
79.7,34.9,25.6,False
187.9,41.0,5.2,False
60.4,25.3,19.0,True
91.9,31.8,14.1,True
58.2,27.2,11.8,True
84.1,33.8,8.7,True
95.2,34.8,21.2,False
149.0,43.8,22.0,False
101.5,30.3,3.9,True
101.3,38.3,20.4,False
54.8,30.2,17.9,True
138.7,34.3,7.9,True
135.7,33.8,23.5,False
118.3,40.0,28.1,False
101.1,30.3,2.4,True
154.2,28.7,22.3,False
151.4,26.3,2.1,True
154.6,27.5,17.1,False
62.1,31.2,2.8,True
115.1,38.6,25.6,False
90.8,25.8,23.6,False
115.2,28.6,16.3,True
68.9,32.1,18.4,True
178.6,42.9,30.0,False
86.5,37.9,19.8,True
145.3,39.6,9.6,True
125.6,31.4,14.5,True
161.7,41.7,3.7,True
139.1,34.9,21.6,False
196.2,40.2,3.2,True
90.4,32.4,8.9,False
100.9,28.1,11.4,True
175.8,25.7,28.1,False
68.1,31.1,25.4,False
59.4,28.4,4.3,True
91.1,44.4,12.8,True
73.0,42.5,14.0,True
156.3,34.2,23.8,False
109.9,33.9,18.9,True
90.5,26.5,6.0,True
174.9,39.9,19.3,True
197.4,36.0,4.7,True
130.3,25.9,4.5,False
91.6,31.9,20.3,False
70.6,33.6,15.2,True
112.1,32.0,18.4,True
123.0,36.6,5.1,True
99.7,38.9,14.2,False
194.1,29.6,9.7,True
147.7,40.8,11.5,False
62.4,40.2,29.0,False
96.7,35.7,3.2,True
78.4,25.1,28.4,False
95.6,32.9,26.3,False
96.6,31.4,10.7,False
107.4,34.8,6.7,True
176.9,25.8,11.5,False
151.7,43.1,28.5,False
119.0,40.1,14.4,True
115.3,42.4,20.5,False
115.0,28.3,7.2,False
72.9,35.0,23.5,False
170.5,36.2,24.7,True
159.9,44.9,10.7,True
97.5,40.6,8.3,True
101.7,30.1,23.2,False
161.8,29.6,23.6,False
188.4,35.4,19.5,True
169.0,33.5,25.0,False
183.9,28.2,25.4,False
55.2,40.4,21.2,False
115.2,33.9,23.5,False
151.2,42.2,19.3,True
121.8,27.1,17.0,True
90.1,42.1,6.0,True
171.2,27.7,6.5,False
119.4,42.0,16.3,True
189.6,26.6,28.8,False
182.0,26.8,18.5,True
69.6,35.3,11.6,False
171.2,30.9,22.0,False
178.5,38.0,16.2,True
110.5,34.5,20.7,True
199.6,45.0,11.4,True
120.0,43.7,17.7,True
189.5,37.8,24.1,False
82.5,30.3,10.0,True
182.0,27.7,0.2,False
110.9,35.0,0.9,True
82.4,44.5,7.6,True
199.7,31.6,16.2,True
190.8,44.8,7.0,True
190.4,36.6,15.6,True
87.3,27.4,18.6,True
141.2,42.7,1.4,True
195.9,32.7,3.0,True
112.9,42.6,1.3,True
130.6,29.7,27.1,False
62.6,25.2,1.7,False
133.2,41.3,25.5,False
143.7,37.8,21.8,False
137.7,37.7,12.6,False
84.9,39.4,9.9,True
81.0,39.0,15.7,True
93.3,44.0,3.8,True
160.3,36.7,1.1,True
73.2,42.8,3.7,True
110.2,43.3,29.0,False
178.4,38.5,15.8,True
121.9,34.2,0.9,True
55.7,25.5,23.4,False
131.9,28.7,20.6,False
72.4,25.7,18.2,True
106.8,25.8,17.2,False
132.5,43.6,24.7,False
150.2,27.7,8.9,False
199.6,32.0,1.7,True
90.5,26.7,9.7,False
194.6,25.3,19.7,False
173.4,27.5,20.6,True
124.3,32.4,10.4,True
91.6,26.1,25.2,False
74.3,31.1,20.8,False
159.3,29.3,17.8,True
111.8,37.3,9.0,True
53.4,25.0,18.2,True
74.8,43.5,15.5,False
169.9,41.7,15.3,True
59.1,43.2,27.9,False
160.8,37.9,3.3,True
190.6,36.0,13.2,True
139.2,32.3,1.2,True
179.6,25.7,26.1,False
121.0,32.3,16.5,True
103.8,43.1,14.9,True
184.1,33.6,29.1,False
149.2,29.2,5.5,False
115.0,39.8,17.8,True
76.0,26.4,9.9,True
134.2,29.9,15.3,True
58.2,28.3,10.6,True
73.0,26.9,4.3,True
100.8,37.2,17.8,True
63.8,34.7,29.9,False
75.5,27.0,16.9,True
122.7,44.0,2.4,True
122.8,25.0,9.4,True
75.5,31.6,28.6,False
185.8,45.0,26.2,False
167.5,30.8,8.1,True
175.4,38.5,3.6,True
68.9,36.8,21.0,False
156.8,28.3,23.6,False
85.8,33.3,22.2,False
84.0,42.6,14.1,True
166.1,30.6,3.5,False
101.0,39.2,11.3,True
109.6,37.4,4.3,False
75.4,42.8,17.9,True
54.1,26.2,29.9,False
57.2,40.0,13.4,True
168.2,37.2,6.2,True
150.3,25.4,26.9,True
179.5,36.8,1.0,True
75.4,28.9,16.9,True
113.6,25.2,21.8,False
120.9,41.1,26.4,True
181.0,33.6,5.7,True
103.0,44.1,0.0,True
78.8,35.4,13.7,True
189.4,28.7,5.2,True
183.6,34.6,28.1,False
81.8,35.7,8.7,False
198.0,40.2,6.5,True
132.4,38.8,15.9,True
72.1,25.8,26.5,False
96.7,35.8,7.3,True
54.9,33.9,27.0,False
77.6,26.3,28.2,False
138.3,42.9,26.9,False
104.1,29.0,16.3,True
186.5,31.3,25.6,False
190.3,38.5,12.9,True
116.0,43.1,16.4,True
136.2,34.9,14.4,True
80.2,34.9,26.5,False
108.7,41.1,1.9,True
141.2,38.0,7.2,True
193.8,42.4,27.6,False
144.8,26.9,27.0,False
148.6,35.9,22.3,False
117.5,37.6,14.3,True
115.9,41.4,22.5,False
184.5,31.7,13.4,True
173.0,31.0,2.6,True
99.3,34.8,1.1,True
199.0,27.8,3.9,True
115.4,31.5,10.5,False
150.8,36.6,19.2,True
125.8,40.8,23.4,False
96.1,38.1,27.9,True
134.9,36.0,3.5,True
175.0,35.0,26.3,False
125.1,28.4,1.0,True
120.8,42.9,15.6,True
126.7,28.0,17.1,True
128.9,26.2,28.8,False
99.2,43.0,11.0,True
73.7,44.6,28.6,False
160.2,36.6,12.1,True
81.0,39.6,7.2,True
63.7,32.8,25.4,False
185.3,39.9,29.2,False
117.5,37.5,3.2,True
182.5,43.0,26.6,False
78.1,36.6,11.1,False
83.6,34.9,16.8,True
94.4,43.9,10.9,True
96.1,25.4,16.9,True
185.5,31.7,0.7,True
191.2,32.6,23.9,False
76.4,30.9,6.1,True
144.2,38.3,29.4,False
79.6,37.9,6.5,False
112.7,40.3,17.8,True
175.9,41.2,12.9,True
194.2,31.2,0.3,True
161.5,43.8,15.4,True
141.2,40.2,16.7,True
188.0,37.6,13.1,True
66.2,39.6,24.6,False
65.4,37.1,8.4,True
90.0,29.9,27.4,False
50.8,26.5,7.2,True
198.0,26.5,5.3,False
180.5,35.5,28.0,False
130.0,28.9,6.4,False
170.0,44.5,18.9,True
109.1,26.5,14.3,True
124.0,33.5,18.0,True
108.5,38.3,14.0,True
176.0,44.4,7.4,True
127.1,40.0,24.8,True
166.5,28.6,14.7,True
67.5,43.8,4.6,True
126.3,37.2,17.6,True
62.0,27.6,8.7,True
193.3,33.5,15.0,True
72.8,27.1,13.2,True
53.7,36.0,25.3,False
143.2,25.2,9.6,False
185.4,41.8,22.5,False
102.9,25.2,25.3,False
143.2,34.5,29.5,True
143.7,36.5,13.5,True
69.6,40.3,14.0,True
118.9,40.7,4.4,True
77.3,29.5,11.4,True
61.4,43.3,14.5,True
196.4,30.7,20.3,False
79.9,36.2,2.8,True
143.0,37.8,19.0,True
124.2,43.5,26.0,False
108.3,27.3,26.8,False
64.6,38.0,10.0,True
156.8,35.1,29.8,False
55.1,36.6,5.0,True
173.5,44.7,2.5,True
96.4,28.6,8.6,False
74.9,31.4,11.6,True
141.9,32.1,14.0,False
148.5,27.2,17.6,True
126.4,42.3,19.8,True
53.1,43.9,17.0,False
162.5,43.4,15.6,False
157.1,26.4,9.7,False
168.0,44.8,19.4,True
133.8,27.9,15.0,False
134.5,44.3,9.0,True
178.7,26.9,6.3,True
82.8,44.6,22.3,False
63.9,41.6,3.0,False
113.0,44.1,8.8,True
197.4,39.3,20.7,False
59.4,26.3,2.1,False
101.3,35.6,18.1,True
64.5,44.0,6.2,True
75.0,42.0,13.9,True
146.3,39.6,15.7,False
140.3,43.2,11.4,True
191.5,34.8,24.9,True
164.9,42.1,21.9,False
170.5,26.6,26.6,False
189.8,37.0,3.7,True
74.1,43.6,21.2,False
54.6,37.0,1.4,True
71.0,29.7,11.0,True
55.3,31.3,3.2,True
78.4,37.0,22.0,False
198.1,40.0,23.3,False
148.3,31.1,6.8,True
78.9,32.8,28.2,False
150.7,33.7,4.4,True
123.1,29.4,13.3,True
56.3,32.0,5.5,True
150.2,40.0,3.2,True
148.8,38.7,27.8,False
101.5,41.7,14.6,True
181.3,36.0,26.1,False
97.0,39.3,26.7,False
94.8,44.3,13.2,True
138.3,44.2,25.4,False
95.8,31.1,10.3,True
118.1,38.8,13.5,True
134.7,27.5,28.0,False
135.5,27.3,23.8,False
111.0,29.2,10.6,True
116.0,27.3,23.1,False
148.9,26.6,15.1,False
95.1,30.4,10.0,True
99.0,42.7,14.3,True
70.9,32.1,4.0,True
173.6,27.0,23.4,False
152.0,37.6,24.1,False
135.4,31.5,4.7,True
110.1,42.0,11.0,True
84.4,35.9,18.5,False
67.6,25.4,12.3,True
198.1,32.1,17.1,True
148.1,39.1,5.2,True
110.3,44.1,6.7,True
168.8,44.7,26.5,False
180.7,25.1,26.2,False
172.1,39.5,25.7,False
125.9,35.9,8.7,True
115.6,41.7,21.2,True
80.8,27.6,6.0,True
157.8,30.3,4.0,True
187.1,44.3,4.4,False
108.2,33.2,17.7,True
118.1,42.3,10.1,True
142.6,38.0,18.7,False
78.0,28.7,2.3,True
83.5,42.6,28.4,True
188.1,26.8,7.9,True
97.2,29.5,10.7,True
87.3,40.2,29.7,False
71.2,29.9,28.4,False
68.9,28.5,16.7,False
56.5,27.7,5.3,True
95.8,38.2,17.1,True
144.3,42.1,23.0,False
132.6,45.0,22.9,False
108.2,26.8,26.9,False
115.4,38.4,7.0,False
155.6,26.0,9.5,False
89.6,32.7,17.0,True
178.3,43.6,10.2,True
54.6,38.2,18.7,True
144.7,30.6,10.5,True
73.5,38.5,23.6,False
70.2,35.7,24.9,False
74.1,32.6,0.5,False
173.4,43.4,12.7,True
57.4,44.4,11.7,True
123.9,37.6,7.4,True
117.6,35.9,0.3,True
72.4,38.0,16.7,True
60.6,31.8,8.0,True
156.7,30.2,25.1,False
67.4,41.1,4.9,False
113.3,33.9,20.8,False
144.4,42.2,13.8,True
192.9,32.4,20.0,False
158.4,42.5,29.6,False
188.2,35.3,15.2,True
86.9,35.5,5.4,True
159.9,44.2,20.4,False
125.9,26.5,14.5,False
76.4,39.5,19.0,True
52.9,43.0,29.0,False
88.7,34.7,0.3,True
155.5,31.7,23.8,False
125.9,31.2,29.4,True
198.2,37.0,12.3,False
161.1,39.7,8.5,True
94.3,32.5,29.8,False
179.9,31.0,19.6,True
89.6,28.5,25.8,False
119.7,25.6,25.6,True
181.3,30.7,10.6,True
155.4,35.8,18.0,True
77.6,33.3,10.5,False
127.4,31.9,19.6,True
148.7,34.9,24.4,True
167.4,28.3,4.2,False
158.9,27.2,4.8,True
179.3,38.3,6.7,True
126.3,42.4,19.7,True
105.8,35.8,24.5,False
193.4,25.6,27.0,False
129.0,32.1,26.3,False
135.3,32.6,18.7,True
72.1,42.4,24.2,False
90.5,33.3,19.2,True
160.8,33.5,12.9,True
146.1,25.4,18.2,False
129.9,43.2,7.0,True
121.8,29.9,28.8,False
135.4,29.7,14.7,True
155.1,39.6,6.3,True
129.1,35.6,21.7,False
133.8,34.3,21.8,False
75.8,43.8,25.9,False
116.0,42.3,17.6,True
131.3,42.0,17.4,True
115.6,29.0,17.0,True
106.9,39.6,2.1,True
111.0,39.4,5.6,True
132.9,32.7,9.0,True
87.4,37.0,4.0,True
79.4,29.3,18.4,True
140.8,34.1,13.8,True
70.6,45.0,23.7,True
60.4,36.6,17.1,True
132.5,33.3,6.5,True
78.6,39.7,16.6,True
115.8,26.6,11.3,True
68.4,34.5,22.7,True
171.4,32.5,20.1,False
93.4,30.5,13.8,False
73.6,42.5,28.7,False
188.4,44.5,14.9,True
96.4,25.4,20.6,False
146.3,32.3,20.4,False
168.8,34.0,8.7,True
160.7,43.9,13.4,True
119.2,33.2,10.1,True
78.6,30.0,6.5,True
121.2,25.7,17.7,True
121.9,33.2,6.7,True
89.0,35.6,13.8,True
190.7,43.4,29.8,False
166.7,31.5,4.6,True
198.0,35.1,9.8,True
148.9,26.8,3.6,False
176.5,26.7,18.3,False
191.1,28.6,1.7,True
157.4,28.7,28.9,False
111.7,39.5,29.5,False
196.9,38.5,11.6,True
151.1,32.7,23.9,False
78.1,38.3,19.4,True
108.1,43.5,2.0,True
117.3,26.4,13.2,True
97.9,35.9,4.6,True
117.4,26.0,15.5,False
54.8,25.9,13.0,False
86.8,33.8,25.1,False
174.6,44.3,10.9,True
175.5,27.0,3.5,True
85.2,34.9,18.9,False
75.6,27.9,9.2,True
171.3,31.2,9.8,True
95.4,25.6,18.4,True
80.6,38.2,7.6,True
131.6,42.4,2.4,True
65.1,38.1,15.2,True
187.6,41.0,9.2,True
123.6,32.2,6.7,False
76.6,35.0,25.8,False
103.9,44.9,12.0,True
159.6,33.6,18.7,True
110.0,30.8,25.6,False
63.7,34.7,27.6,False
163.3,34.0,9.0,True
164.6,42.8,15.9,True
165.9,34.1,10.5,True
162.1,33.4,8.0,True
132.8,29.6,23.6,False
89.4,36.4,4.3,True
83.7,29.0,4.3,True
68.1,41.2,1.1,True
107.4,32.3,10.0,True
169.3,42.6,1.9,True
81.1,40.1,27.7,False
182.5,34.9,23.0,True
193.2,28.3,11.2,True
157.4,35.9,23.1,False
177.5,33.5,27.6,False
132.6,37.2,14.0,True
150.0,43.8,18.6,True
143.3,28.1,28.5,False
162.7,25.4,24.3,False
196.2,37.1,29.0,False
65.5,39.0,21.6,False
77.9,32.9,24.5,False
59.3,34.1,14.2,True
142.1,32.0,14.6,True
160.4,37.7,19.5,True
96.0,32.3,1.1,True
130.9,33.0,11.1,True
189.6,34.0,10.9,True
146.5,35.5,20.4,False
132.9,27.0,6.1,True
170.8,42.9,11.6,False
71.8,35.4,5.6,True
108.9,25.2,22.4,True
178.7,37.4,1.8,True
56.2,32.0,7.5,True
65.6,31.7,19.6,True
158.2,25.9,21.7,False
129.7,30.2,5.4,True
89.5,43.3,10.7,True
134.4,37.3,7.7,True
139.8,38.9,23.9,False
129.3,39.9,24.1,False
148.3,37.9,2.2,True
93.4,36.7,19.5,True
69.9,26.0,28.1,False
100.8,33.6,22.0,False
116.3,34.7,29.5,False
197.6,36.1,12.4,True
147.9,43.2,2.7,True
198.9,41.6,9.7,True
64.9,36.4,3.3,True
138.7,42.3,21.2,False
169.5,35.9,22.1,False
95.7,28.5,2.7,False
139.0,25.1,22.4,False
119.6,34.8,13.2,False
154.1,25.4,0.4,True
166.8,34.3,5.8,True
134.5,33.0,28.8,False
80.2,32.4,4.5,True
120.8,43.4,26.1,False
136.4,34.0,11.4,True
185.4,44.6,28.3,False
71.0,31.7,18.1,True
176.7,31.1,20.5,True
198.6,43.9,14.3,True
167.8,28.1,26.7,False
93.5,44.3,5.6,True
111.1,26.9,22.7,False
119.8,42.4,20.3,True
76.7,27.2,11.0,True
133.2,32.8,0.9,True
153.8,36.1,16.5,True
175.3,42.9,0.5,True
114.1,41.2,23.6,False
108.3,43.7,28.5,False
139.0,26.9,16.1,False
71.4,43.1,4.0,True
