InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,Success
86.4,38.1,24.3,False
183.7,42.5,24.5,False
61.1,43.8,1.1,True
197.8,39.6,22.5,False
184.7,34.7,25.0,False
148.2,32.9,6.7,True
95.4,26.5,19.9,False
137.5,39.4,19.0,True
56.6,35.2,13.7,True
186.4,44.9,1.5,True
92.4,42.4,4.7,True
131.6,38.7,25.6,False
99.9,38.6,16.8,True
54.3,29.2,7.1,False
177.7,32.5,8.5,True
182.9,41.6,14.8,True
155.0,25.8,0.8,True
128.3,34.3,3.5,True
196.1,39.9,21.9,False
82.2,39.3,13.2,True
51.8,32.3,16.0,False
192.9,43.7,21.0,False
190.0,42.3,28.8,False
180.1,38.9,24.1,False
135.6,35.0,25.8,False
151.3,39.9,12.2,True
60.0,44.4,7.4,True
92.1,27.1,18.6,False
88.7,44.7,27.4,False
83.5,31.5,0.8,True
71.3,31.6,15.0,False
154.1,33.2,14.3,True
165.0,37.6,12.1,True
104.5,33.8,6.8,True
100.3,29.1,25.2,False
146.1,43.9,8.0,True
68.3,35.1,20.1,False
139.3,30.3,30.0,False
188.2,42.1,13.5,True
132.8,44.0,27.8,False
118.3,37.4,19.7,False
82.6,34.8,19.1,False
150.2,43.5,22.7,False
99.2,42.6,21.6,False
70.4,25.4,10.5,False
83.1,43.7,15.7,True
106.8,36.8,8.8,True
75.2,29.2,20.3,False
83.1,41.6,5.4,True
102.7,25.3,13.1,False
85.2,28.2,17.8,False
74.9,30.5,20.2,False
76.4,38.6,29.0,False
80.6,31.6,23.7,False
148.7,41.7,15.8,True
52.0,33.6,18.9,False
116.5,38.2,29.6,False
179.8,35.1,2.0,True
79.1,40.6,12.6,True
157.6,41.0,18.2,False
145.4,40.6,11.6,True
134.1,28.0,28.5,False
51.3,28.8,20.7,False
77.4,25.2,17.2,False
63.7,30.8,28.4,False
188.0,35.6,0.2,True
112.8,30.7,4.3,True
119.6,43.6,8.0,True
105.2,37.9,16.9,True
90.2,38.5,12.8,True
116.5,25.1,1.1,True
56.0,33.2,14.4,False
76.9,39.0,3.0,True
165.5,34.5,19.3,False
81.4,26.4,9.1,False
179.4,39.1,27.6,False
190.6,37.8,9.6,True
156.6,39.6,8.4,True
122.6,44.0,11.0,True
135.8,39.9,16.7,True
67.4,27.2,9.3,False
153.2,25.5,16.0,False
169.7,44.5,18.5,True
64.9,35.0,2.0,True
190.4,28.0,2.5,False
111.5,36.7,24.1,False
189.1,28.7,29.1,False
199.6,42.9,8.7,True
98.2,32.6,25.3,False
161.6,42.6,18.4,False
50.3,44.4,14.5,True
65.0,31.6,16.1,False
77.2,32.1,20.7,False
97.8,40.3,1.7,True
138.3,40.8,8.5,True
86.0,34.8,11.4,False
86.3,28.6,28.6,False
122.7,38.2,28.2,False
92.4,40.8,4.4,True
67.7,32.1,12.9,True
98.2,34.0,23.4,False
66.3,25.6,23.6,False
77.7,31.2,15.7,False
183.8,37.3,8.9,True
105.9,44.3,15.2,True
180.8,32.1,1.4,True
63.8,42.9,0.0,True
64.0,25.2,1.4,False
150.3,37.2,27.1,False
97.8,28.3,26.6,False
67.7,42.2,27.0,False
62.0,37.6,18.5,False
91.4,32.9,24.2,False
185.9,32.2,11.1,True
120.3,25.6,25.8,False
98.2,43.4,29.3,False
169.8,32.2,22.7,False
146.2,28.9,14.8,False
50.9,30.0,1.5,True
55.7,44.8,15.4,True
109.1,27.5,2.2,True
169.6,39.6,23.1,False
93.8,25.1,8.8,True
182.4,38.7,29.9,False
92.9,42.1,28.0,False
125.1,26.0,27.0,False
73.0,34.8,11.8,False
70.5,26.7,13.7,False
188.6,32.4,27.3,False
146.4,27.6,1.2,True
184.9,33.3,15.6,False
181.7,39.6,0.3,True
148.4,29.5,25.6,False
143.6,26.0,9.5,False
175.4,38.2,23.9,False
63.3,27.1,29.1,False
161.9,42.0,8.1,True
170.8,40.8,24.7,False
165.9,29.1,23.9,False
74.4,27.9,0.2,False
166.4,39.8,10.3,True
98.1,44.6,16.8,True
179.9,27.3,26.6,False
57.2,33.4,25.6,False
194.3,39.4,20.9,False
169.9,39.6,15.2,True
173.2,37.6,4.1,True
135.7,36.8,11.9,True
125.3,34.9,15.4,True
52.5,33.6,12.4,True
82.3,33.9,22.3,False
121.5,44.8,19.0,True
72.2,34.5,10.1,True
139.9,33.7,24.0,False
124.1,44.8,16.1,True
132.6,29.9,2.4,True
61.6,28.9,21.4,False
185.3,43.9,22.9,False
183.2,44.8,28.7,False
76.0,42.0,21.6,False
72.7,36.2,27.8,False
65.9,29.7,12.9,True
120.6,30.0,1.2,True
122.9,30.8,15.4,False
107.8,30.0,28.5,False
169.1,32.3,16.5,True
90.6,32.4,6.7,True
117.3,42.8,16.1,True
135.5,42.4,5.7,True
91.2,26.0,0.5,False
73.1,37.9,19.7,True
77.9,42.8,16.8,True
107.7,27.9,11.7,False
118.0,30.4,24.4,False
130.3,36.4,16.9,False
135.8,44.5,23.3,False
128.2,26.6,22.7,False
162.7,34.0,9.1,True
162.1,39.0,17.0,True
62.2,38.9,22.3,False
73.1,39.1,9.8,True
198.5,36.7,6.5,True
142.6,26.5,27.0,False
190.3,32.3,7.9,True
158.1,25.6,7.3,False
154.7,36.8,24.4,False
165.0,31.7,6.0,True
132.3,40.4,23.4,False
137.4,41.5,24.5,False
58.8,32.8,24.5,False
58.8,43.8,2.0,True
170.6,39.6,24.1,False
158.8,34.4,7.0,True
155.3,44.9,29.1,False
58.6,29.9,20.2,False
109.6,42.3,10.8,True
66.7,34.4,16.0,False
112.2,39.3,0.3,True
153.2,39.7,10.5,True
138.7,30.9,4.2,True
146.9,38.4,5.3,True
158.4,43.0,12.0,True
165.0,26.5,4.5,True
143.6,26.3,26.5,False
66.7,41.5,10.8,True
109.4,26.1,1.1,True
144.4,42.2,6.3,True
147.6,43.2,13.2,True
158.7,43.1,25.6,False
100.7,33.0,8.0,True
158.0,32.2,8.1,True
66.0,44.1,13.0,True
55.9,37.5,28.4,False
163.5,43.9,2.8,True
160.7,43.3,2.2,True
64.7,35.8,28.2,False
181.3,32.0,16.6,False
163.8,39.3,1.7,True
195.2,42.5,15.1,True
108.9,27.6,28.1,False
146.2,39.5,2.3,True
180.1,41.1,1.4,True
173.9,34.3,22.6,False
167.9,41.4,4.6,True
150.3,33.8,26.8,False
154.9,33.2,29.8,False
107.2,26.4,17.3,False
71.3,30.0,29.6,False
98.6,39.0,19.2,False
55.9,38.2,11.3,True
137.0,40.1,6.1,True
73.2,37.1,16.4,True
148.5,33.9,2.0,True
55.9,38.2,12.6,True
173.5,39.5,6.6,True
117.9,41.0,5.4,True
198.6,34.8,29.7,False
119.9,42.5,5.8,True
121.0,27.6,7.4,False
91.9,40.0,24.5,False
197.8,43.4,6.8,True
68.1,27.6,24.5,False
113.3,37.3,4.9,True
157.5,35.4,7.7,True
156.7,32.2,20.1,False
105.0,34.7,25.3,False
91.1,32.0,2.0,True
179.1,34.1,29.0,False
175.7,27.6,17.4,False
177.1,31.6,19.4,False
162.9,36.9,21.4,False
71.7,38.3,25.3,False
149.6,35.4,0.8,True
58.5,43.5,8.1,True
119.5,39.9,25.7,False
146.6,34.2,4.8,True
158.5,35.7,24.3,False
171.2,41.5,29.4,False
182.6,30.9,15.2,False
194.8,38.9,7.6,True
149.8,38.6,18.6,True
78.3,32.6,11.8,False
63.9,41.3,26.6,False
131.2,28.1,29.3,False
140.5,31.6,2.4,True
84.1,40.8,27.9,False
169.1,35.8,9.3,True
182.6,31.0,11.6,True
95.3,27.6,6.6,True
153.2,33.6,8.5,True
66.1,30.5,21.6,False
81.0,30.9,5.0,True
139.3,35.5,1.4,True
51.4,27.3,6.4,False
189.0,35.0,23.8,False
156.6,26.7,12.6,False
78.9,33.1,11.4,True
173.1,30.6,12.4,True
159.4,41.1,19.1,True
183.5,36.3,20.1,False
172.4,42.3,29.3,False
121.6,31.6,16.0,False
179.8,44.0,8.5,True
157.9,44.9,12.3,True
95.2,41.0,12.7,True
162.3,34.2,1.7,True
93.5,29.3,20.7,False
178.1,39.8,25.4,False
177.4,44.0,26.9,False
79.9,35.8,26.5,False
185.0,36.8,0.5,True
114.1,37.5,4.8,True
178.3,27.5,17.0,False
169.4,33.8,28.2,False
193.5,43.5,1.0,True
56.7,33.6,26.4,False
121.8,32.8,7.7,True
67.1,35.5,25.4,False
177.7,35.2,17.7,False
87.8,39.6,26.6,False
197.0,44.8,0.3,True
168.5,26.0,4.5,True
80.6,38.3,12.4,True
124.7,30.2,10.7,False
104.0,44.7,22.2,False
103.7,40.3,12.4,True
168.9,33.3,6.9,True
134.6,30.1,18.8,False
138.2,37.6,12.3,True
98.9,34.4,9.8,False
90.4,29.5,22.2,False
170.2,40.3,14.5,True
94.8,42.4,28.5,False
150.8,36.8,4.2,True
70.0,44.6,10.2,True
81.2,25.5,0.3,True
106.4,35.5,15.8,False
94.5,29.4,14.1,False
172.7,30.8,16.0,False
56.3,27.1,18.9,False
118.9,27.3,10.1,False
50.6,28.0,7.4,True
111.2,42.1,16.9,True
145.3,41.7,29.8,False
64.8,31.6,4.1,True
102.6,34.7,0.5,True
119.1,31.0,9.7,True
73.0,35.9,20.7,False
152.3,29.6,4.8,True
172.6,37.5,24.3,False
130.0,39.9,4.7,True
125.0,40.0,4.8,True
73.4,43.3,11.6,True
125.3,28.3,25.7,False
175.9,34.2,21.4,False
191.4,44.4,29.2,False
188.4,26.3,22.2,False
114.3,26.6,26.3,False
73.2,44.6,22.4,False
148.6,40.4,18.9,True
118.7,30.9,19.1,False
165.8,31.3,6.6,True
63.4,34.1,8.5,True
70.8,37.5,20.8,False
191.3,27.9,12.2,False
52.4,30.9,29.8,False
81.7,26.9,18.0,False
61.5,36.7,6.3,True
189.0,37.1,7.7,True
164.5,43.7,8.9,True
101.0,39.5,20.8,False
114.6,35.5,20.6,False
103.6,28.5,16.9,False
114.0,43.9,7.3,True
199.9,43.1,1.7,True
63.2,42.4,1.5,True
183.4,30.1,16.5,False
182.0,32.4,19.9,False
77.7,32.7,16.9,False
111.4,40.9,8.1,True
187.4,32.6,28.9,False
143.6,28.4,23.5,False
172.6,36.3,20.9,False
125.9,35.9,14.2,True
194.1,31.2,13.7,False
122.3,36.4,23.3,False
142.2,26.8,18.6,False
50.7,39.8,27.4,False
195.5,27.8,14.2,False
117.0,29.9,5.3,True
123.5,35.4,29.5,False
100.8,38.9,13.0,True
110.0,33.1,6.5,True
169.7,26.9,8.0,False
101.7,31.6,15.7,False
92.7,41.2,2.0,True
196.3,38.1,25.2,False
132.4,37.7,19.2,True
152.8,44.6,16.9,True
97.9,37.6,24.2,False
58.7,27.9,2.7,False
99.9,27.7,12.6,False
128.5,40.7,23.7,False
68.6,35.9,15.2,False
157.5,27.6,16.2,False
120.3,27.1,14.2,False
86.3,44.8,16.8,True
191.5,30.7,6.4,True
93.6,31.0,22.9,False
198.7,40.4,10.6,True
102.5,32.1,22.2,False
60.7,25.0,22.4,False
104.5,32.9,25.5,False
65.1,42.3,10.5,True
69.5,34.7,22.7,False
100.4,30.8,22.8,False
54.1,35.4,12.8,True
157.6,37.3,9.9,True
194.6,30.3,18.0,False
130.0,29.8,18.0,False
83.4,34.8,21.1,False
88.0,33.3,23.4,False
99.5,36.0,4.9,True
174.4,41.4,13.4,True
97.7,44.5,5.1,True
71.3,41.9,20.4,False
50.4,42.7,29.8,False
176.7,38.6,24.9,False
101.2,43.2,2.9,True
115.2,34.3,2.4,True
140.2,39.4,26.8,False
81.0,37.0,18.7,True
154.3,30.0,15.5,False
164.6,28.8,29.1,False
103.1,33.5,26.3,False
118.7,31.7,15.0,False
52.5,28.0,0.7,True
102.3,25.3,28.8,False
86.0,37.3,7.9,True
123.7,37.9,26.3,False
182.7,34.7,23.9,False
181.7,34.0,21.7,False
112.5,35.7,24.7,False
186.7,41.7,13.8,True
140.4,25.1,16.4,False
82.7,33.9,22.6,False
52.6,34.1,24.4,False
104.6,33.9,18.9,False
53.4,25.2,4.6,False
79.8,41.9,25.4,False
68.9,40.5,19.7,True
55.1,35.2,29.6,False
89.2,44.9,5.8,True
153.1,28.0,9.9,False
137.8,25.1,10.4,False
82.8,42.8,7.9,True
165.8,27.8,19.7,False
112.9,42.8,2.7,True
122.6,26.7,26.5,False
82.2,36.4,17.7,False
86.5,40.6,14.1,True
81.3,42.1,8.8,True
70.6,42.5,23.0,False
178.7,43.0,6.6,True
117.9,32.9,0.5,True
62.9,30.1,27.1,False
149.7,42.9,9.3,True
140.4,33.4,24.7,False
172.3,32.2,8.8,True
78.1,38.6,27.0,False
94.7,35.8,12.4,True
159.2,35.1,27.0,False
191.9,35.0,10.6,True
194.7,36.9,28.2,False
133.7,25.4,2.3,False
64.7,44.5,6.0,True
164.2,42.0,20.6,False
172.5,40.2,20.9,False
86.6,26.8,12.1,False
73.6,38.3,1.1,True
133.0,33.8,8.9,True
169.0,28.0,3.6,True
153.9,33.6,18.5,False
71.5,41.7,5.9,True
64.6,33.7,12.6,True
107.9,43.8,29.3,False
61.7,30.9,29.0,False
106.7,44.4,20.1,False
120.1,42.0,22.9,False
74.6,27.6,6.0,False
58.9,29.0,7.6,False
183.4,42.9,20.3,False
55.9,41.2,15.1,True
129.8,44.7,8.6,True
129.2,32.2,29.3,False
82.8,30.7,0.7,True
55.8,37.3,13.8,True
183.6,25.6,27.8,False
65.0,33.0,19.5,False
86.9,40.2,6.1,True
78.1,30.6,1.8,True
154.7,30.8,25.3,False
74.4,41.3,16.4,True
93.1,28.3,25.4,False
52.3,37.7,10.2,True
174.7,27.4,1.9,True
136.5,28.0,5.6,False
123.5,40.4,28.5,False
89.1,32.0,8.3,True
138.8,42.5,25.6,False
117.7,28.5,18.4,False
125.0,44.3,5.3,True
169.7,41.0,29.7,False
62.8,31.2,22.2,False
76.5,44.6,0.3,True
196.6,27.2,24.5,False
149.6,38.8,27.3,False
117.7,33.1,13.6,True
75.1,36.5,8.4,True
147.9,30.2,3.8,True
62.8,44.8,7.4,True
189.4,30.1,0.9,True
90.2,36.8,18.9,False
52.9,39.0,13.7,True
129.9,45.0,16.9,True
113.5,35.8,5.1,True
187.3,25.3,13.4,False
199.4,29.5,27.2,False
164.6,35.8,19.1,True
91.9,38.9,19.6,True
186.4,38.3,2.9,True
104.2,37.6,3.3,True
91.3,44.4,16.0,True
137.7,29.7,8.2,True
158.3,32.5,25.9,False
168.4,42.9,28.3,False
180.9,43.7,23.4,False
137.5,28.0,23.4,False
167.2,34.9,10.7,True
156.3,44.3,6.4,True
98.7,33.8,28.9,False
156.7,41.9,13.6,True
134.6,26.5,7.6,True
53.4,38.1,0.9,True
168.7,31.5,26.8,False
149.8,34.6,1.4,True
94.8,27.4,9.0,True
138.7,34.6,27.0,False
118.6,28.9,15.7,False
59.3,38.2,17.0,True
72.4,38.2,2.5,True
187.0,30.5,24.1,False
51.1,31.8,7.3,True
65.1,34.2,19.6,False
85.5,36.2,4.5,True
107.4,26.4,11.0,False
193.3,29.1,27.8,False
167.0,33.9,10.5,False
131.6,34.8,13.2,False
109.9,44.5,19.0,True
146.8,29.2,1.8,True
115.2,42.7,24.1,False
78.9,43.9,25.9,False
155.2,43.5,11.0,True
158.9,44.2,3.8,True
110.1,41.0,10.1,True
87.1,42.5,2.1,True
103.8,31.8,2.6,True
100.8,29.9,0.8,True
98.1,28.9,11.0,False
135.8,25.5,27.0,False
156.2,38.5,28.8,False
104.7,36.2,25.6,False
190.6,35.5,5.1,True
61.6,25.3,29.9,False
83.9,35.7,5.7,True
148.2,31.9,8.9,True
164.0,33.4,20.5,False
88.3,33.5,6.1,True
101.6,37.0,6.9,True
116.2,27.9,0.9,True
125.2,26.3,6.0,True
101.2,36.5,3.6,True
124.1,29.3,17.5,False
90.9,37.0,11.6,True
61.0,27.8,23.0,False
119.9,43.5,1.8,True
85.4,42.7,13.7,True
67.8,34.5,22.3,False
104.4,41.6,7.9,True
146.8,44.1,3.1,True
104.6,28.5,1.8,True
140.7,43.9,16.7,True
108.4,27.9,3.8,True
115.6,30.2,0.4,True
181.3,31.5,8.2,True
57.8,26.5,5.4,True
80.3,33.2,11.9,False
64.3,34.7,8.7,True
93.6,25.4,16.2,False
131.5,42.0,3.6,True
59.3,37.4,7.5,True
146.4,34.6,25.9,False
117.9,29.4,2.7,True
154.9,28.3,1.0,False
122.0,29.2,12.8,True
168.3,25.6,20.0,False
150.9,43.6,3.1,True
56.5,37.5,12.1,True
124.4,39.7,17.4,True
73.5,40.0,12.8,True
178.3,42.1,29.1,False
54.1,32.6,0.0,True
76.9,41.9,4.1,True
145.8,30.0,16.1,False
108.0,43.0,25.6,False
76.8,32.0,9.7,True
96.7,28.6,11.0,True
91.3,25.6,12.9,False
79.8,27.1,21.6,False
152.9,26.1,10.6,False
166.9,29.3,8.0,True
61.3,41.9,13.2,True
113.2,37.9,20.3,False
63.6,31.2,19.1,False
105.3,30.1,2.6,True
133.9,38.0,13.6,True
126.3,40.1,16.0,True
164.0,30.1,21.9,False
161.2,37.2,26.2,False
168.5,40.2,15.5,True
192.5,26.0,2.9,False
192.9,37.6,14.8,True
92.0,36.9,16.0,True
91.5,31.7,13.5,True
158.8,43.5,28.1,False
58.7,40.7,21.9,False
67.9,35.2,3.1,True
172.6,26.3,6.4,True
54.1,41.3,20.1,False
124.7,41.6,5.3,True
61.5,39.8,13.2,True
160.6,28.7,12.6,False
191.1,26.7,5.7,True
141.5,35.6,4.1,True
67.2,40.1,29.4,False
194.4,33.1,14.0,False
185.5,33.0,28.7,False
80.2,32.9,4.2,True
103.4,28.2,23.7,False
190.7,37.3,20.5,False
79.5,38.1,18.2,False
184.9,32.9,20.4,False
117.8,30.9,12.2,False
144.6,33.3,17.8,False
50.8,39.7,8.3,True
183.5,34.8,0.1,True
56.5,41.6,12.4,True
182.4,25.1,7.7,False
192.0,34.5,16.9,False
64.7,26.3,29.9,False
186.4,32.2,16.8,False
92.7,38.9,9.0,True
112.2,31.6,21.1,False
144.6,43.5,17.3,True
108.1,41.0,11.1,True
51.9,41.6,3.1,True
58.0,44.0,22.2,False
107.6,36.9,28.9,False
197.5,38.2,14.4,True
126.8,34.0,1.2,True
177.5,39.0,26.8,False
191.8,36.4,27.3,False
193.8,28.1,3.8,False
120.5,28.2,28.0,False
77.9,34.9,9.5,True
164.4,38.6,13.9,True
101.6,34.6,9.3,True
194.9,31.5,4.5,True
125.0,39.9,24.3,False
87.1,37.9,24.8,False
74.4,29.5,15.2,False
105.3,37.8,21.6,False
170.7,36.7,21.6,False
178.7,41.7,27.7,False
131.3,26.7,17.3,False
144.6,33.6,26.1,False
60.8,38.2,9.0,True
162.1,28.7,13.2,True
81.4,41.0,23.2,False
114.4,26.1,15.0,False
122.5,44.8,21.2,False
56.2,25.6,20.5,False
189.7,29.2,4.2,True
160.1,30.7,10.1,True
96.1,39.2,5.1,True
196.5,26.7,19.6,False
184.5,29.5,25.2,False
175.7,37.3,4.3,True
64.4,35.5,12.3,True
55.7,31.1,7.6,True
152.6,28.9,21.3,False
184.5,29.8,22.9,False
197.9,29.6,6.1,True
66.1,29.7,1.7,True
154.1,44.8,20.5,False
155.5,43.2,28.8,False
111.2,37.3,22.5,False
87.2,37.4,23.2,False
180.8,30.4,26.2,False
129.3,36.1,12.3,True
190.2,36.8,4.6,True
141.3,25.8,16.5,False
76.9,25.3,5.4,True
171.4,40.1,12.0,True
161.2,27.3,16.0,False
66.0,25.1,2.0,True
106.0,42.2,17.2,True
99.4,43.9,2.3,True
99.5,37.4,6.4,True
184.0,43.6,10.1,True
72.7,39.7,18.2,False
98.8,40.6,5.6,True
118.6,42.8,9.2,True
189.9,30.5,24.9,False
112.7,34.9,28.9,False
89.3,37.1,13.5,False
120.5,37.8,20.4,False
172.1,34.1,5.4,True
102.8,32.6,24.3,False
160.7,26.7,28.0,False
115.3,37.6,12.4,True
172.5,29.9,6.2,True
165.5,31.5,13.4,False
58.5,43.4,29.2,False
151.0,41.7,14.2,True
160.3,36.0,23.1,False
69.4,37.1,0.9,True
78.9,28.8,16.0,False
166.2,34.4,9.6,True
119.9,39.2,5.6,True
163.9,40.3,17.7,True
134.1,26.0,17.8,False
155.0,33.0,21.1,False
105.4,33.0,16.8,False
90.2,28.2,22.9,False
119.7,31.3,24.3,False
85.3,33.7,17.6,False
101.2,39.6,16.2,True
155.3,40.0,17.4,True
172.8,33.2,9.4,True
55.4,42.0,7.4,True
198.8,41.2,7.8,True
129.5,27.9,28.6,False
114.9,31.8,5.6,True
156.3,32.7,13.3,True
73.1,34.0,27.9,False
167.2,41.1,26.2,False
114.7,39.1,29.1,False
182.1,42.3,1.5,True
164.6,41.8,9.1,True
82.4,34.2,16.9,False
73.0,44.9,7.5,True
164.7,41.3,18.3,False
141.4,26.6,15.8,False
65.4,43.5,11.7,True
121.8,37.3,2.0,True
54.4,25.3,25.2,False
155.3,43.3,5.2,True
132.2,43.5,15.2,True
189.6,31.5,17.1,False
73.9,42.0,23.8,False
175.1,42.7,2.2,True
65.6,28.3,20.8,False
54.9,28.1,5.3,True
52.5,26.3,1.4,True
62.3,30.4,16.6,False
68.7,26.0,22.4,False
131.7,33.5,8.1,True
116.4,30.7,21.9,False
139.7,41.5,27.3,False
139.7,30.0,5.5,True
57.0,39.3,7.0,True
59.5,37.9,11.0,True
198.1,38.1,23.0,False
118.4,32.0,22.7,False
97.6,28.1,29.5,False
193.1,27.9,16.2,False
123.2,27.0,0.3,False
83.4,43.4,17.2,True
124.1,26.3,6.7,False
186.1,41.0,21.4,False
177.8,36.6,5.0,True
99.6,38.1,7.7,True
132.6,29.8,9.5,True
167.5,25.3,20.9,False
94.8,31.4,11.9,False
67.0,36.2,24.6,False
101.0,43.2,1.1,True
141.6,43.6,9.4,True
95.4,38.8,6.3,True
152.3,30.2,27.1,False
103.5,28.5,0.1,False
188.7,32.8,24.5,False
86.5,25.1,8.1,False
183.8,29.5,12.7,False
190.7,32.6,29.5,False
169.7,43.6,5.2,True
128.3,26.7,29.1,False
82.7,36.0,16.1,False
194.1,37.3,20.9,False
124.6,35.6,25.1,False
178.9,36.0,1.1,True
172.5,43.8,2.6,True
115.3,41.1,28.7,False
151.7,28.7,26.8,False
135.2,44.8,25.1,False
90.2,33.0,10.0,True
113.9,25.5,27.0,False
130.0,31.6,3.9,True
166.4,37.1,2.1,True
115.7,38.4,8.5,True
155.0,39.2,16.3,True
59.5,41.7,18.7,True
105.7,38.5,3.1,True
172.1,41.2,17.3,True
179.0,42.0,22.7,False
60.8,43.4,0.9,True
170.5,26.1,7.3,False
127.1,36.3,3.9,True
167.2,39.0,1.1,True
131.8,28.8,4.6,True
97.5,35.7,22.6,False
126.1,42.5,17.5,True
134.0,43.2,19.4,True
165.7,37.6,21.2,False
115.5,25.2,5.5,False
85.7,30.8,20.0,False
165.6,28.9,2.0,True
55.7,29.2,21.7,False
123.6,37.5,21.6,False
150.8,43.9,25.7,False
134.5,34.4,9.7,True
181.1,30.7,3.4,True
136.5,38.4,7.7,True
185.2,26.3,27.2,False
68.8,26.8,29.4,False
62.1,32.2,25.4,False
150.1,30.6,2.9,True
118.8,34.7,7.7,True
121.1,38.0,25.5,False
79.1,40.0,28.7,False
70.6,43.5,0.1,True
174.6,37.9,14.2,True
181.9,32.3,28.2,False
185.9,39.5,12.0,True
140.2,34.6,10.0,True
79.8,30.2,10.7,False
56.5,36.7,2.9,True
166.7,29.2,29.9,False
76.2,43.8,27.3,False
53.2,32.5,15.8,False
90.7,31.8,25.9,False
134.9,26.1,28.2,False
144.8,42.4,12.7,True
59.2,43.2,12.0,True
186.7,27.7,23.1,False
77.6,27.3,17.1,False
129.2,33.0,4.3,True
158.7,30.7,1.7,True
92.3,39.5,16.2,True
187.8,38.5,28.7,False
120.7,38.3,6.6,True
74.1,25.0,26.8,False
60.3,25.9,14.9,False
100.6,44.6,19.0,True
176.4,35.1,10.9,True
157.7,25.6,28.5,False
94.1,36.8,29.5,False
55.0,44.2,10.9,True
134.8,29.0,25.3,False
77.2,38.0,14.6,True
110.4,35.8,10.1,True
125.0,39.8,5.2,True
124.1,26.7,22.0,False
181.8,35.5,0.1,True
145.3,42.3,22.4,False
136.5,26.2,22.2,False
116.7,44.1,24.5,False
79.6,42.1,4.0,True
188.1,33.0,5.2,True
199.2,36.5,8.5,True
61.0,35.3,22.4,False
59.6,35.3,26.6,False
63.9,42.7,14.1,True
166.5,44.0,22.8,False
88.9,28.5,22.0,False
163.2,44.0,25.2,False
168.2,44.7,5.6,True
67.6,30.8,27.6,False
178.1,43.2,23.4,False
133.6,43.0,8.2,True
55.5,33.6,18.3,False
183.7,31.9,16.9,False
134.3,26.6,17.0,False
85.1,28.0,7.7,True
104.6,42.7,12.0,True
56.4,32.4,1.5,True
57.3,26.5,4.8,True
176.4,36.6,18.7,False
132.6,39.1,14.2,False
162.7,25.7,14.3,False
175.8,37.1,15.8,True
118.0,36.7,13.0,False
