InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,Success
30.6,22.1,12.0,False
104.2,24.7,15.1,False
116.9,39.6,18.2,False
50.9,26.7,15.3,False
3.7,34.1,11.4,True
39.7,28.2,4.2,False
14.4,33.8,28.5,True
130.3,25.4,9.4,False
118.4,33.8,16.5,True
28.7,32.7,3.8,True
54.2,35.8,2.1,True
149.9,26.6,22.1,True
87.0,24.6,28.0,False
125.4,22.7,14.3,True
79.4,36.0,18.5,True
18.2,25.4,0.9,False
144.7,37.8,10.5,False
52.9,39.9,22.4,False
4.9,26.6,25.4,True
110.9,36.8,0.8,True
25.4,31.8,7.5,False
20.2,26.4,2.4,False
55.1,22.5,26.1,True
31.8,26.4,14.7,True
109.6,20.2,19.1,False
19.6,33.5,3.3,False
25.4,38.8,4.9,False
101.2,31.2,24.1,True
70.9,20.8,25.2,True
148.2,27.2,29.2,True
118.6,25.8,24.6,False
98.5,23.7,24.0,False
42.2,22.1,12.1,False
39.7,27.6,22.7,True
117.2,31.6,13.8,False
31.2,23.9,6.9,True
21.4,32.3,26.5,False
117.9,28.0,0.6,False
89.3,31.3,7.9,False
100.4,28.0,5.6,True
143.6,35.4,10.2,True
44.2,23.6,6.9,True
55.8,32.7,0.2,False
47.5,36.4,17.5,True
87.8,27.7,1.7,True
92.8,38.2,23.3,False
130.3,24.6,15.7,False
24.6,29.3,8.4,True
71.7,34.4,23.4,False
50.1,29.8,11.2,False
134.4,31.3,7.6,False
98.1,23.9,18.5,True
67.9,26.0,27.0,False
62.0,23.4,10.2,True
71.6,31.3,6.2,True
148.2,36.9,8.9,True
33.9,28.5,20.4,True
108.1,32.7,12.1,False
46.5,28.0,16.5,False
71.0,22.7,3.1,True
13.2,33.7,12.2,True
61.6,28.2,8.7,False
123.2,25.8,28.4,True
0.6,25.7,4.2,False
42.6,28.0,9.8,True
98.3,29.0,26.9,False
51.5,38.8,25.6,True
141.7,22.6,25.1,True
82.9,25.3,8.5,True
126.5,26.5,7.0,True
146.7,39.9,14.4,False
28.9,35.9,24.6,True
7.6,39.7,16.8,False
99.3,20.5,13.7,True
77.9,31.0,13.3,True
24.6,30.1,3.2,True
18.0,20.2,25.0,False
126.1,21.8,13.1,False
88.6,25.8,7.6,False
16.5,38.5,25.1,False
125.8,20.0,28.9,False
127.6,27.3,20.9,False
31.0,21.3,16.2,False
136.8,25.4,3.5,False
79.9,37.9,8.2,False
45.0,32.5,5.4,False
90.4,38.2,24.0,True
93.4,29.4,4.9,False
48.2,26.1,15.8,False
74.9,28.8,25.2,True
121.3,20.3,27.9,True
27.0,27.2,17.1,False
69.0,22.6,7.0,False
62.7,36.0,18.2,True
143.4,28.0,21.9,True
19.6,37.2,5.9,False
108.2,35.9,13.8,False
24.3,29.3,18.8,False
118.5,36.8,29.3,True
118.1,37.0,27.5,False
90.3,34.7,28.8,False
47.0,21.6,10.7,False
68.5,24.2,23.9,True
57.2,31.8,14.5,False
143.8,38.0,16.9,False
131.5,25.0,19.6,True
2.9,33.6,29.7,False
28.2,25.9,13.2,True
47.5,33.3,7.9,False
141.1,35.2,25.9,False
122.8,28.4,13.7,True
136.1,20.8,15.4,True
71.0,20.3,3.2,True
104.1,31.6,7.3,False
99.9,20.8,17.7,True
113.5,25.4,16.6,True
122.5,39.6,15.3,True
6.7,23.7,20.2,False
89.3,35.4,6.9,True
73.3,38.4,24.8,True
81.7,32.6,5.8,False
86.6,27.9,13.0,False
76.4,35.1,25.9,True
122.7,28.8,28.9,False
35.9,23.1,7.7,True
112.8,37.5,27.4,False
129.0,35.7,22.2,False
89.4,38.0,27.3,True
90.4,23.6,18.4,False
49.0,22.4,29.1,False
34.2,30.8,1.5,False
123.0,20.1,27.9,False
146.1,36.8,12.1,True
111.2,36.6,25.7,True
18.9,34.3,18.9,False
132.9,22.8,19.6,True
31.8,38.8,18.8,True
31.0,35.8,14.0,False
11.9,36.6,28.3,False
67.6,25.7,24.2,True
21.0,37.0,14.2,True
117.3,25.4,21.0,False
15.6,30.2,3.9,True
129.1,35.5,16.9,False
67.0,27.3,25.4,True
37.5,34.6,2.1,True
3.2,29.2,10.3,False
117.1,38.8,26.4,False
116.7,29.2,13.4,False
122.4,37.0,29.0,True
85.1,23.7,2.1,False
43.2,37.7,27.1,True
23.0,26.3,13.1,False
13.6,39.9,16.8,True
136.0,22.4,10.2,False
107.9,39.7,1.0,False
114.6,23.0,8.5,True
90.0,26.8,5.0,True
27.1,29.1,13.3,True
51.5,33.5,25.5,False
141.5,20.1,4.2,True
23.0,28.8,12.7,True
109.3,26.4,5.1,True
39.7,30.7,3.4,False
4.3,38.8,14.0,True
125.4,39.3,22.6,True
39.2,20.4,13.2,True
45.4,20.7,4.4,False
126.4,34.2,28.3,False
95.5,33.0,20.5,True
108.6,27.8,21.3,True
15.3,36.5,17.1,False
34.3,28.9,5.0,False
130.8,32.2,17.8,True
18.7,28.8,0.1,True
89.8,30.0,26.9,True
74.7,29.4,1.1,True
117.9,33.6,5.8,True
23.4,32.1,23.9,True
110.7,29.0,8.0,False
116.1,25.1,16.6,True
43.3,32.8,17.0,False
31.6,27.0,13.2,True
0.7,28.7,28.9,False
18.8,25.0,24.4,True
20.9,27.4,13.3,False
6.9,24.1,18.3,True
35.3,33.2,25.4,True
102.3,38.5,1.3,False
5.0,31.6,1.9,False
16.8,34.5,2.9,False
83.1,36.5,21.3,True
109.5,28.8,3.1,False
68.4,30.2,12.0,True
49.9,21.7,25.5,False
27.1,26.1,20.3,False
18.4,37.0,0.7,False
86.7,32.4,12.9,True
115.3,35.2,17.9,False
75.9,35.9,25.4,False
137.2,36.4,6.0,False
61.0,21.2,27.2,False
86.2,24.7,23.2,True
4.1,39.0,20.6,True
135.6,23.7,13.9,False
118.4,25.4,11.6,False
0.4,27.6,22.1,True
49.2,20.4,1.1,False
71.2,22.8,14.2,True
105.6,34.4,17.7,True
123.1,23.1,16.5,False
148.6,37.9,9.0,False
139.9,26.6,2.2,False
43.4,20.4,4.2,True
18.8,27.9,26.9,True
37.6,37.7,8.8,False
15.5,28.7,6.3,False
4.0,31.4,17.7,True
141.1,35.6,28.8,True
84.4,37.2,0.6,False
66.6,33.5,12.2,True
52.4,23.8,15.0,True
49.5,38.6,19.3,False
7.1,39.3,6.5,True
115.3,34.9,2.6,False
131.7,28.0,18.2,True
72.6,27.0,16.0,True
136.6,31.0,25.4,True
113.5,33.4,13.4,False
15.8,29.5,16.4,True
144.1,38.1,11.2,True
146.0,29.6,28.9,True
36.3,26.0,25.6,True
119.9,31.3,18.3,False
51.2,39.8,5.1,True
107.2,35.7,19.5,True
48.5,24.9,1.1,False
126.5,29.1,29.0,False
16.0,21.8,20.6,False
79.9,35.1,13.0,False
126.5,27.3,11.7,True
19.5,34.9,4.9,False
2.2,34.9,13.8,True
126.9,22.9,25.2,False
123.5,24.1,3.1,True
24.3,28.9,7.9,False
34.7,29.2,5.1,False
11.2,22.8,23.4,False
24.3,28.1,6.3,True
91.2,34.6,20.9,True
68.9,23.6,26.5,True
127.8,25.3,28.1,False
122.0,27.9,8.2,True
102.5,24.3,0.9,False
17.2,30.5,3.7,True
114.6,23.5,10.5,True
39.4,39.4,22.0,False
135.0,34.3,27.5,False
63.6,27.2,29.1,True
66.4,37.1,4.7,True
30.0,34.5,16.1,True
5.7,30.6,9.5,False
25.5,39.0,14.4,True
106.1,21.4,1.2,False
122.9,27.0,7.5,False
108.0,35.0,8.9,False
143.4,26.3,4.5,False
29.3,22.1,10.7,True
6.4,34.7,2.2,False
21.7,20.1,13.1,True
60.7,24.1,22.8,False
95.0,37.9,15.0,True
27.4,20.5,22.0,True
41.0,28.1,16.9,True
74.8,30.1,10.3,True
60.5,29.2,11.1,False
59.6,22.5,10.8,False
64.3,36.3,28.1,False
92.3,22.9,17.8,False
127.0,37.4,24.1,True
122.2,32.1,4.9,False
124.1,29.2,18.2,True
79.5,39.0,16.0,True
122.3,34.7,20.4,False
66.1,27.1,14.1,False
123.2,26.9,18.6,False
1.5,27.2,11.2,False
125.3,28.2,4.1,False
146.1,20.3,0.7,True
14.0,22.2,25.0,False
140.8,29.6,17.6,False
143.1,21.2,15.9,False
112.0,34.4,19.1,True
68.6,28.7,7.2,True
44.0,37.4,0.4,True
36.4,31.1,23.9,False
48.7,24.4,5.9,True
149.8,20.6,21.0,False
8.9,33.5,26.1,False
84.9,32.5,3.4,True
25.2,33.0,7.3,False
13.0,23.1,11.0,False
73.4,24.4,28.7,False
143.5,24.4,7.4,True
14.0,27.5,5.2,True
120.4,34.0,9.4,False
36.3,21.9,3.7,True
76.7,39.9,3.4,True
140.3,29.9,2.7,False
45.8,32.4,6.6,True
142.9,26.6,16.4,False
135.9,32.2,4.7,False
59.4,37.2,26.0,True
122.3,35.8,4.6,False
109.3,21.3,8.4,True
113.5,26.6,2.3,True
78.2,37.3,7.0,True
122.2,25.3,27.8,False
39.0,25.5,17.5,False
3.1,37.4,3.2,True
9.7,27.7,0.0,False
119.6,33.5,2.4,True
74.8,34.3,26.5,False
55.7,35.1,18.9,False
142.2,32.7,5.2,False
61.3,35.4,5.6,True
105.3,28.6,20.4,False
104.7,26.3,3.7,False
74.9,30.0,0.4,True
16.4,28.1,4.5,True
140.8,21.1,13.1,True
67.7,27.1,29.7,True
47.4,28.1,22.8,False
83.3,38.2,20.5,False
62.5,20.9,22.7,True
112.9,26.6,29.4,False
118.1,35.4,20.3,True
60.3,27.9,0.4,True
93.3,25.7,6.1,True
100.4,37.5,28.6,True
23.6,22.4,28.3,True
12.4,28.0,25.5,False
30.7,27.5,12.5,True
97.4,25.5,9.7,True
142.1,29.4,14.3,True
73.3,22.1,11.7,True
123.4,34.4,0.6,True
139.8,28.7,10.9,False
147.0,21.3,1.5,True
127.3,30.3,28.2,True
137.8,22.7,12.6,False
45.1,32.0,10.5,True
87.5,32.8,21.3,False
55.5,36.4,11.1,False
29.1,25.7,27.4,True
122.5,26.3,21.0,True
123.4,38.6,20.6,False
17.3,25.1,20.3,False
112.2,33.6,12.4,False
23.4,34.0,8.6,False
130.3,27.8,27.8,True
146.6,22.9,12.8,True
13.6,34.3,12.5,False
92.7,21.2,8.4,True
145.2,23.2,24.3,False
3.3,33.8,6.6,True
142.0,30.9,13.1,False
78.4,32.9,21.1,False
78.0,37.0,28.6,True
64.1,38.5,4.0,False
23.3,24.8,29.4,True
27.4,36.8,10.4,True
147.2,21.7,30.0,True
43.6,30.2,1.3,False
41.6,21.9,15.6,True
66.4,32.9,5.7,False
108.4,39.7,16.5,False
99.3,30.4,25.8,True
28.9,29.3,1.0,True
57.7,35.7,25.1,False
12.4,31.1,16.6,False
42.7,21.8,1.4,True
16.1,22.7,15.2,True
62.3,30.3,7.8,False
30.5,31.6,11.0,False
18.7,34.1,15.9,False
144.6,26.0,17.7,True
65.3,21.2,18.7,True
88.0,39.9,19.0,False
12.6,21.5,14.3,False
30.2,23.9,16.3,True
42.8,38.7,9.1,True
78.4,26.0,19.8,False
67.2,26.8,19.8,False
142.3,21.4,26.9,True
35.8,30.4,26.5,True
91.3,21.8,11.6,True
6.2,36.2,27.3,True
2.4,37.7,24.1,True
69.4,26.6,7.7,True
60.6,27.3,29.1,True
23.4,36.6,12.2,False
26.2,30.4,21.9,False
136.5,28.3,14.2,True
34.6,22.5,0.0,False
55.8,30.8,5.6,False
145.9,22.1,10.5,True
107.3,38.2,19.1,True
114.6,24.5,21.5,True
111.8,24.4,13.3,True
46.4,37.2,7.7,True
31.0,31.8,28.1,True
23.1,35.1,13.2,False
149.6,29.3,2.1,False
34.4,26.0,20.0,True
148.7,31.9,15.6,True
137.1,25.3,2.6,True
108.0,26.1,9.2,False
102.4,28.2,21.5,False
85.1,34.9,22.6,False
121.9,31.7,3.8,True
81.9,22.5,29.2,True
31.8,22.1,5.8,True
140.2,26.9,17.4,True
137.6,27.5,28.6,True
40.4,28.1,1.4,True
135.8,32.8,6.9,False
141.2,35.8,12.3,False
13.9,24.5,0.3,True
93.9,36.7,23.1,True
112.6,36.6,23.5,True
77.8,22.2,17.0,True
91.3,27.7,20.6,False
5.4,22.7,29.1,False
36.9,21.7,9.2,True
146.1,25.6,0.8,True
146.2,20.0,4.6,False
88.0,29.5,1.5,True
93.5,38.6,14.2,True
12.8,38.2,26.6,True
10.0,23.2,14.5,False
70.5,30.0,10.7,False
29.1,29.1,9.8,False
145.4,21.8,16.4,True
6.5,27.8,8.3,False
23.3,23.0,17.2,True
32.3,24.9,26.1,True
52.5,27.5,16.7,True
33.2,29.0,7.8,False
117.9,29.1,11.0,True
84.7,23.6,15.9,True
40.7,25.3,29.7,True
122.3,35.5,3.6,False
6.4,38.8,19.3,False
98.0,34.3,9.6,False
126.8,35.2,9.5,False
147.9,27.0,24.0,True
123.0,37.4,23.7,False
141.2,36.2,3.8,False
35.1,22.4,20.6,True
147.8,26.8,6.7,True
2.5,25.1,28.0,True
59.3,26.4,19.8,False
84.2,35.7,6.4,False
121.1,35.3,17.8,False
82.8,39.4,20.2,True
7.7,23.6,3.2,False
21.1,21.7,22.6,True
53.6,34.7,18.6,True
23.4,30.3,20.9,False
73.7,35.4,6.6,True
17.3,31.3,27.2,True
92.8,37.1,9.7,False
19.4,26.2,13.5,True
116.8,32.4,0.9,False
35.4,39.1,17.7,True
147.0,34.6,9.9,True
74.5,20.1,2.8,False
117.9,35.2,20.9,True
84.9,28.7,28.7,True
110.5,24.7,2.6,False
16.3,22.0,18.4,False
45.8,27.9,19.9,False
102.7,28.6,8.6,False
57.2,31.2,26.9,True
9.1,20.4,8.1,True
62.6,34.1,23.1,False
110.1,26.8,3.9,False
113.5,27.2,12.0,True
51.7,25.7,29.8,True
6.1,26.1,10.3,False
45.2,21.0,15.1,False
28.8,37.1,12.2,True
148.8,34.5,3.8,False
69.7,33.8,20.2,True
76.7,31.3,7.0,False
120.6,34.7,20.1,True
137.4,28.9,27.2,True
49.4,24.8,2.8,True
59.7,30.8,0.4,True
62.2,32.0,6.2,True
97.8,25.6,21.0,True
92.3,39.2,15.1,True
39.4,37.9,10.0,False
90.6,21.3,19.5,True
97.2,22.0,21.2,True
59.3,30.2,9.8,True
101.1,32.6,8.2,False
127.7,26.3,22.6,False
142.3,30.3,19.6,False
96.5,38.0,1.5,True
81.1,28.7,26.2,True
124.3,39.1,25.1,False
52.5,27.3,24.0,True
102.3,26.1,18.7,True
146.7,39.0,28.4,True
147.9,24.4,22.3,True
100.4,34.0,10.9,True
51.5,38.3,22.5,False
25.8,35.7,7.5,False
102.8,35.4,7.5,True
36.1,32.9,1.6,False
100.5,21.3,5.4,True
130.0,35.1,11.6,True
92.7,22.6,9.5,True
105.7,32.0,10.9,False
120.0,28.5,25.9,False
125.6,34.1,29.7,False
110.2,28.6,1.3,True
82.7,30.6,4.7,False
93.4,37.8,24.3,True
141.0,38.4,6.3,True
132.3,36.3,8.3,False
135.8,38.9,16.8,False
58.5,21.7,23.4,False
121.1,34.2,28.7,False
111.6,31.7,28.4,True
66.6,20.8,5.0,True
10.5,23.8,11.5,True
15.7,20.6,12.9,False
4.2,34.3,27.4,True
3.7,24.0,15.9,False
111.6,39.5,6.0,True
133.6,20.1,6.3,True
98.7,23.5,15.1,False
56.2,22.3,17.6,False
103.6,29.7,15.5,True
12.5,33.6,27.4,False
89.3,32.4,1.4,True
78.5,29.3,1.2,False
33.1,26.1,28.6,True
1.2,20.3,30.0,False
123.2,34.8,8.8,True
55.7,39.0,14.8,True
70.6,25.0,8.0,True
8.5,22.3,11.1,False
47.9,39.4,20.3,False
148.6,30.0,16.5,False
88.5,27.3,20.9,True
28.7,29.6,8.9,True
22.4,26.3,24.8,False
29.8,34.4,18.6,True
125.0,39.3,11.7,True
40.3,33.9,2.7,True
26.4,30.0,5.0,True
37.7,26.2,3.8,True
62.4,32.0,21.0,True
82.5,39.8,27.1,False
112.1,31.3,9.6,True
122.7,22.9,22.0,True
15.2,37.2,4.3,False
35.7,27.4,24.5,True
32.3,22.3,20.1,False
8.7,26.9,15.5,False
103.7,33.1,7.1,True
55.8,34.5,10.8,True
127.7,31.0,19.7,True
14.0,37.8,5.6,False
118.5,24.1,14.4,True
68.6,30.9,9.1,True
147.3,36.3,17.6,True
77.9,29.7,0.2,True
73.1,27.6,8.4,True
62.1,37.0,20.4,False
65.6,22.2,0.0,False
32.8,32.1,29.9,False
93.4,27.3,2.1,False
133.7,39.1,2.0,False
70.0,37.2,4.0,False
134.0,37.4,6.5,True
7.2,24.2,10.9,True
144.4,30.7,16.6,False
68.8,21.4,6.8,True
138.2,33.2,11.4,True
74.7,23.1,4.3,False
149.2,36.0,24.6,False
71.9,27.8,13.7,False
144.4,37.9,29.3,False
127.1,27.3,26.8,False
127.6,31.8,24.2,False
45.5,30.6,24.4,False
125.7,39.6,19.1,False
31.9,34.7,7.8,False
65.6,37.9,9.6,True
112.9,34.9,26.2,True
66.9,28.3,19.3,True
14.7,33.5,29.2,True
99.2,38.2,9.7,True
48.1,39.0,0.9,True
23.2,33.0,12.4,False
30.5,22.4,17.2,False
132.1,27.3,19.0,False
25.6,37.6,12.2,True
7.4,37.1,14.2,True
140.9,39.6,9.3,True
28.7,30.6,9.6,False
146.0,33.5,14.7,True
91.4,37.1,12.4,True
40.7,36.5,12.5,False
68.7,25.7,17.0,True
12.3,21.6,4.7,False
95.3,30.2,27.4,False
18.0,39.7,1.9,True
118.5,32.4,26.9,False
135.7,22.9,11.8,True
91.4,28.3,22.6,False
144.8,33.1,22.2,False
25.0,20.9,22.4,True
80.9,39.8,22.2,False
96.2,34.3,7.8,True
32.2,25.4,11.1,False
118.7,34.5,27.5,True
88.4,32.5,2.0,False
65.8,37.8,8.8,True
117.5,36.0,0.8,True
79.1,32.9,18.9,True
1.2,39.2,12.3,True
64.6,30.8,12.3,False
5.6,33.6,11.6,True
71.9,38.7,11.6,False
82.6,28.2,26.5,False
47.6,24.4,26.1,True
125.2,38.4,15.6,True
142.5,20.4,4.7,False
13.8,21.4,10.8,False
109.9,27.8,5.6,True
86.9,34.6,11.8,False
3.2,20.1,21.3,False
21.3,37.3,16.8,True
90.0,23.9,21.3,False
100.4,25.1,22.9,True
139.2,25.6,20.9,True
53.0,20.0,25.9,False
16.9,39.7,10.5,True
134.0,23.1,1.7,False
110.0,23.7,12.1,False
123.3,26.2,28.2,False
113.4,20.1,0.7,False
52.5,40.0,20.3,False
89.7,38.2,8.5,True
129.0,24.9,20.3,True
72.8,35.1,27.4,True
91.0,34.8,20.8,False
120.6,31.8,20.0,False
68.4,35.2,7.4,True
114.6,38.6,29.7,False
58.0,35.2,26.7,False
24.4,24.5,15.7,False
133.0,34.0,19.6,True
0.7,28.6,4.5,False
134.8,37.7,9.5,False
31.4,22.5,11.3,False
92.3,24.8,18.1,True
20.5,35.4,21.6,False
88.9,35.5,1.7,True
44.2,39.2,11.4,False
18.5,26.0,28.1,True
11.5,33.3,10.0,True
77.7,39.6,5.3,True
116.7,30.0,20.3,False
124.9,28.3,20.0,True
58.8,33.5,8.2,True
1.1,27.0,3.1,True
19.2,23.0,22.7,False
10.3,23.4,3.7,True
52.2,21.7,7.4,True
86.8,21.7,20.6,True
39.7,38.3,25.1,True
41.7,23.2,30.0,True
80.5,36.5,12.7,True
37.9,38.6,20.5,True
119.7,29.1,16.8,False
26.4,38.1,20.6,False
17.4,22.9,26.7,False
136.6,25.8,28.9,True
61.7,29.0,9.4,False
16.1,21.5,17.5,True
94.0,21.9,27.3,True
76.4,26.0,11.8,True
49.7,37.2,19.9,True
69.0,30.6,7.8,False
114.6,20.1,14.7,True
50.8,30.6,29.8,False
65.7,24.1,25.1,False
132.5,22.0,0.0,False
22.6,22.0,28.6,True
3.5,20.5,11.8,True
36.9,37.3,19.9,False
137.3,27.8,8.4,True
110.1,26.7,2.0,True
59.8,31.9,18.5,True
76.1,38.3,28.1,False
79.7,33.2,7.4,False
109.5,33.9,0.7,True
30.5,23.6,19.4,True
86.6,30.9,10.8,False
69.4,20.7,22.3,True
132.6,32.5,2.9,False
149.2,23.5,27.1,True
0.2,36.7,2.2,True
42.8,38.3,18.0,True
31.2,35.2,18.9,False
120.2,30.1,26.9,False
57.2,36.5,16.8,False
139.8,28.1,20.7,False
85.9,38.4,23.0,False
49.1,37.2,2.8,True
42.3,39.0,5.6,True
93.5,36.5,2.8,True
92.9,29.1,14.8,False
55.4,35.1,22.9,True
46.0,29.7,2.0,False
17.2,38.6,19.5,False
87.2,37.5,29.1,True
96.2,27.2,19.0,False
114.6,31.4,15.2,False
143.1,25.6,1.1,True
93.1,27.8,4.7,False
44.3,34.9,1.0,False
30.9,23.4,16.1,False
42.2,27.2,3.9,False
28.9,33.1,18.8,False
18.6,20.8,21.2,True
82.6,34.2,27.2,True
45.1,27.3,10.4,True
2.2,27.5,9.1,True
59.6,37.0,13.0,False
35.3,22.8,11.5,False
23.7,32.7,3.6,True
64.2,23.1,12.9,False
78.1,31.6,9.3,True
61.7,26.4,7.7,True
84.3,38.1,14.7,True
66.4,38.5,10.3,True
7.2,32.4,20.4,False
18.9,35.2,29.4,True
147.7,38.2,6.7,True
111.2,39.7,6.3,True
31.9,38.9,6.7,False
91.8,22.2,8.5,True
103.6,21.4,29.3,False
48.5,34.1,18.5,False
113.0,20.5,9.4,False
149.6,34.2,12.9,True
111.6,38.7,5.5,False
76.4,25.2,11.0,True
6.1,34.2,7.8,True
91.3,38.8,27.8,True
27.9,25.9,27.2,True
51.0,20.0,1.4,False
45.8,36.9,14.7,False
16.6,31.1,25.0,True
140.0,20.4,19.6,True
69.5,20.0,25.2,False
132.6,25.4,7.3,True
71.5,31.3,8.9,False
74.4,27.3,18.9,True
80.7,34.6,22.6,False
86.2,21.8,14.6,True
81.5,23.5,14.8,True
51.4,22.5,26.7,False
68.0,31.6,1.8,True
8.9,21.7,5.6,False
51.2,26.6,3.9,False
95.8,35.1,24.0,True
52.8,34.4,23.5,True
120.5,25.6,6.9,True
54.9,38.5,6.7,True
48.8,23.7,11.0,True
83.0,30.8,22.2,False
130.3,27.9,7.3,False
54.7,21.8,15.3,False
57.1,39.6,23.7,True
52.1,24.6,1.1,True
102.6,29.2,14.5,True
99.8,38.5,21.5,False
71.7,37.2,28.9,True
9.1,26.1,2.6,True
4.8,39.4,29.9,True
22.1,36.9,21.8,True
37.8,34.5,24.5,True
79.9,25.5,27.8,True
62.1,32.9,14.2,True
2.6,38.8,7.3,True
125.7,25.1,14.6,True
107.3,38.7,28.5,False
90.7,29.2,0.3,False
130.5,22.9,12.2,True
30.3,39.5,20.3,True
64.0,32.8,16.7,False
11.4,35.8,9.1,False
28.2,35.1,25.9,False
72.2,24.2,25.8,False
139.4,29.8,17.6,False
47.0,37.1,19.5,False
19.6,28.1,8.7,False
109.4,26.6,22.3,False
121.8,26.3,21.4,False
74.6,26.4,25.4,False
16.6,39.6,13.6,True
128.0,34.6,19.2,True
148.5,27.6,24.1,False
40.3,27.8,21.5,True
17.5,24.0,5.5,False
21.0,38.8,15.8,False
137.4,24.7,0.0,True
71.7,28.4,21.5,False
75.9,34.2,6.7,False
64.1,24.0,10.8,True
60.0,37.7,12.3,False
140.2,32.0,1.4,False
129.5,20.3,29.8,True
63.6,20.4,3.2,False
123.4,27.9,3.8,True
118.8,34.1,1.1,False
21.0,37.4,6.9,False
4.4,23.7,13.3,False
62.2,33.0,25.2,False
86.1,27.5,13.3,True
25.6,23.4,18.1,False
94.4,31.0,17.4,True
23.0,33.6,20.9,False
2.7,34.6,26.3,True
115.4,25.9,1.3,False
91.0,25.6,13.1,True
85.7,33.2,14.4,False
146.7,23.6,1.7,True
15.7,38.0,2.6,False
47.0,22.9,28.0,True
32.6,33.6,1.0,True
136.6,25.0,10.9,True
134.4,36.3,11.7,True
134.4,31.8,10.6,True
30.9,20.2,26.1,False
107.1,32.0,16.5,False
126.5,35.6,1.7,False
2.4,24.5,9.1,False
128.3,35.1,14.2,False
36.6,22.2,18.5,True
30.8,22.5,20.4,False
55.4,38.6,8.6,True
89.7,20.1,20.9,True
18.1,27.3,1.8,True
49.0,36.2,3.5,False
146.3,33.0,21.7,False
44.7,25.7,4.0,False
100.9,37.8,13.7,True
49.9,29.0,0.7,True
89.2,38.6,12.7,False
128.8,27.8,0.8,False
84.5,39.1,0.1,False
98.8,27.4,22.7,True
41.1,21.7,15.2,False
114.4,24.9,6.4,True
111.6,30.7,0.6,True
108.2,32.1,2.6,True
5.3,22.7,11.2,False
120.5,30.5,14.1,True
