InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,Success
102.3,31.8,21.1,False
198.9,43.8,19.1,False
79.7,32.0,5.3,True
80.0,44.6,16.3,True
125.2,42.3,16.6,True
50.5,40.1,2.0,True
153.1,27.3,6.9,True
198.9,26.3,22.6,True
194.3,34.5,18.7,False
119.0,34.1,0.9,True
136.0,26.2,10.4,False
178.9,39.7,1.0,True
189.6,30.2,13.0,False
68.2,33.7,2.2,True
186.1,38.6,21.7,False
135.1,41.0,16.4,False
170.5,35.1,18.0,False
52.0,42.0,17.5,True
193.9,29.5,0.1,True
120.5,43.3,9.9,True
95.3,44.1,26.5,False
115.0,35.4,1.8,True
168.2,42.3,12.8,True
126.8,26.6,25.6,False
169.7,35.5,8.8,True
135.1,34.9,4.8,True
175.9,37.1,25.8,True
180.8,26.6,22.9,False
72.1,34.5,11.9,True
123.4,28.9,10.4,True
122.3,31.4,15.2,True
127.6,39.7,17.1,True
86.4,44.1,4.9,True
189.2,30.7,9.3,False
176.1,38.9,0.5,True
176.2,42.0,14.2,False
62.3,30.1,0.9,True
61.8,44.9,24.0,True
151.0,42.6,27.1,False
190.1,29.9,19.3,False
170.8,42.8,6.4,True
199.5,32.8,11.4,True
189.5,26.0,25.2,False
183.8,44.0,7.4,True
118.5,34.3,2.4,True
124.0,44.5,18.5,True
199.3,33.1,2.2,True
82.5,29.3,11.1,True
52.0,28.4,22.3,False
83.3,27.1,3.7,True
69.4,41.9,5.3,True
106.6,26.4,24.4,False
199.3,30.3,13.7,True
93.5,35.9,1.0,True
194.6,36.6,8.0,True
179.6,36.5,26.9,False
101.3,41.0,11.7,True
66.1,25.8,8.7,True
53.7,25.2,12.0,False
189.1,37.5,5.7,True
163.5,30.4,13.0,False
100.4,40.9,2.5,True
69.8,43.5,0.5,True
129.3,34.9,28.9,False
160.4,34.0,9.3,True
127.5,30.5,21.6,False
54.2,38.1,28.1,False
54.7,39.1,27.0,False
73.3,32.1,24.8,False
177.1,28.8,23.5,False
94.0,29.7,1.9,True
106.5,43.7,18.9,True
177.7,37.3,12.1,True
191.9,25.1,0.6,True
124.5,38.6,25.5,True
125.3,36.6,12.1,True
162.2,26.0,25.7,False
76.5,35.2,23.4,False
61.5,42.4,14.9,True
139.2,29.1,2.0,True
124.9,43.9,29.9,False
71.0,39.5,16.1,False
82.7,34.7,11.5,False
177.1,27.3,28.1,False
53.8,28.0,9.7,False
173.5,44.9,17.1,True
153.2,29.7,7.9,False
84.8,27.7,21.7,False
146.3,31.5,1.6,True
128.4,40.3,21.1,False
108.3,29.4,22.6,False
139.5,38.3,0.1,True
50.1,41.0,0.6,True
155.3,43.2,12.0,True
175.4,30.7,6.3,True
147.2,30.8,13.7,True
86.6,38.2,19.1,False
81.2,36.5,8.8,True
189.2,29.1,17.3,True
146.0,32.0,16.3,False
53.0,27.2,21.2,False
84.9,35.9,10.7,True
176.3,41.2,19.8,False
100.6,34.3,16.2,True
52.2,25.3,25.9,False
71.5,31.0,8.5,True
100.1,34.4,27.5,False
177.9,29.0,20.3,True
73.1,35.7,17.2,False
57.3,37.2,29.2,False
113.8,32.3,18.9,True
114.6,39.3,11.2,True
191.0,37.9,10.6,True
199.8,41.2,22.7,True
175.4,44.2,9.4,True
99.3,43.5,14.9,True
173.0,26.4,1.0,True
147.8,42.9,11.6,True
88.5,28.4,23.2,False
68.9,27.8,22.6,False
68.7,31.3,9.2,True
76.2,31.4,1.9,True
179.9,37.2,13.3,True
60.1,34.9,9.1,False
79.0,31.7,15.9,False
71.2,27.7,17.7,False
135.7,31.9,25.8,True
70.2,28.1,1.9,True
117.5,41.1,23.7,False
92.6,28.3,10.5,False
61.2,32.9,9.3,True
182.6,44.4,8.6,True
141.3,26.6,16.3,False
50.7,27.1,25.1,False
54.7,36.4,23.4,False
57.0,38.6,3.8,True
90.8,43.6,13.2,True
129.8,43.4,9.9,True
90.4,29.9,18.6,False
78.6,29.0,4.1,True
58.8,27.0,23.5,False
172.0,25.6,7.5,False
127.9,40.3,0.5,True
152.3,44.7,17.2,True
150.1,42.7,10.8,True
132.8,36.9,6.4,True
177.4,33.2,24.4,False
64.1,34.9,19.9,False
109.5,34.5,16.5,True
198.8,32.6,27.5,False
115.5,37.6,27.0,True
149.6,26.8,19.0,False
170.6,27.6,13.1,False
198.2,29.4,4.6,True
152.9,34.8,20.6,False
141.8,29.2,24.7,False
156.7,38.8,16.9,False
119.2,39.0,18.1,False
165.2,34.0,4.8,True
132.3,30.0,18.7,True
79.5,26.0,15.6,False
91.5,33.8,1.5,True
134.7,36.6,17.2,False
114.1,32.6,24.7,False
161.3,41.1,2.3,True
75.8,42.6,2.8,True
133.0,31.8,1.2,True
84.2,28.7,22.0,False
92.9,31.4,17.5,True
146.8,40.3,4.6,True
120.0,34.9,20.6,False
187.3,28.6,3.8,True
86.4,35.0,0.5,True
52.3,26.6,25.8,False
191.8,34.7,22.2,False
119.8,35.7,19.2,True
109.0,35.7,23.3,False
62.5,43.6,1.4,True
191.1,44.8,16.0,True
64.4,31.5,14.5,False
194.8,45.0,4.7,True
136.5,30.6,22.2,False
75.0,31.5,13.2,False
125.7,27.7,2.6,True
87.6,27.4,24.7,False
57.6,31.0,17.8,False
173.6,31.4,26.4,False
193.9,34.1,25.8,False
74.8,28.7,8.0,False
65.6,37.8,8.3,True
72.4,42.4,20.6,False
105.2,39.9,13.3,True
115.3,35.9,12.0,True
141.2,43.1,8.1,True
107.7,26.3,29.7,False
82.9,33.9,22.0,False
96.7,41.1,16.1,False
191.3,39.8,6.9,True
158.5,36.6,24.8,False
75.4,28.2,10.3,False
64.9,36.9,28.4,False
164.1,34.0,5.5,True
172.2,36.7,10.2,True
122.5,40.7,17.2,True
62.6,38.2,8.8,False
51.8,33.5,15.4,False
187.2,44.0,26.6,False
194.5,29.0,24.0,False
116.7,28.1,17.8,False
128.0,26.0,18.7,True
93.5,38.8,20.7,True
192.6,42.7,29.0,True
122.9,30.1,24.0,False
160.0,28.9,25.7,False
145.6,34.4,13.4,True
160.3,37.7,22.5,True
157.8,27.2,18.1,False
68.9,38.9,7.7,True
117.2,30.9,1.3,True
170.8,42.7,29.0,True
146.3,27.1,15.6,False
101.1,33.6,1.5,True
112.6,35.7,6.3,True
196.8,44.6,5.1,True
104.7,36.2,17.4,False
127.2,32.2,2.7,True
183.9,25.4,0.2,True
163.8,30.3,5.6,True
73.6,33.1,14.6,False
145.9,28.6,22.3,False
59.9,25.7,15.6,False
94.9,43.4,8.1,True
94.8,32.0,25.7,False
65.2,42.0,13.1,True
153.5,31.6,28.8,False
109.4,39.1,20.9,False
182.4,43.1,3.3,True
55.4,33.0,12.8,True
74.8,26.4,3.5,True
89.4,33.6,27.4,False
67.9,42.4,2.0,True
171.7,35.6,7.0,True
181.2,41.8,1.8,True
124.7,28.3,26.1,False
86.0,28.0,15.8,True
74.2,44.1,17.8,True
157.3,34.7,8.0,True
87.5,27.7,26.5,False
163.7,43.6,12.6,True
176.0,31.3,13.5,True
100.8,28.9,22.7,False
103.1,44.1,13.1,True
129.9,40.9,15.3,True
121.4,42.9,2.7,True
183.9,30.6,19.2,True
51.8,25.8,0.8,True
164.6,34.8,19.2,False
151.5,28.8,17.2,False
156.2,43.9,3.7,True
82.7,36.0,12.8,True
127.9,31.4,15.9,True
146.1,44.7,14.7,True
161.1,30.7,4.4,False
57.6,40.3,24.9,True
162.4,26.3,1.7,True
141.7,31.9,20.1,False
57.8,42.6,3.8,True
73.0,31.4,20.1,False
79.6,31.5,8.1,True
58.7,31.2,12.1,False
83.2,26.1,16.2,False
120.2,29.0,15.3,True
113.6,43.8,16.3,True
166.9,44.3,0.4,True
170.3,34.2,10.0,True
124.7,25.3,15.1,False
151.2,43.3,8.3,True
116.7,35.6,23.5,False
152.0,43.9,0.7,True
141.7,32.2,7.0,True
188.5,36.5,12.9,False
112.1,42.0,12.0,True
111.7,34.6,29.9,False
59.8,26.3,28.5,False
59.4,28.1,8.5,False
57.7,28.7,21.6,False
85.8,39.3,14.1,True
151.9,31.2,15.9,False
131.2,31.9,4.3,True
134.7,31.2,2.1,True
61.0,29.4,4.4,True
165.8,28.4,22.4,False
54.3,25.8,6.7,False
183.9,33.8,27.8,False
114.7,34.6,25.1,False
118.6,30.9,22.1,False
159.8,34.9,9.1,False
81.3,25.2,10.7,False
92.3,41.0,10.4,False
118.5,37.7,0.4,True
122.2,39.5,5.1,True
53.3,25.5,2.9,True
149.7,32.5,14.4,False
103.4,36.3,22.0,False
82.7,25.8,27.3,False
103.4,29.8,5.6,True
56.2,42.9,30.0,True
86.8,34.1,16.0,False
50.7,40.8,21.3,True
71.3,42.3,29.6,True
193.8,36.8,21.2,True
163.4,33.2,12.0,False
188.9,30.8,29.5,True
135.1,25.6,5.4,True
86.7,39.9,1.8,True
67.1,35.7,7.9,True
55.3,44.7,15.9,True
191.8,36.1,17.2,False
61.1,36.9,14.6,False
119.5,43.8,19.5,True
124.0,40.9,14.2,True
189.4,33.1,16.6,True
143.8,29.9,8.6,True
109.1,27.4,21.3,False
91.0,41.2,3.3,True
94.3,32.6,3.1,True
193.9,31.4,17.7,False
180.7,42.7,23.3,True
117.1,35.1,1.3,True
174.7,39.1,11.6,True
122.1,32.6,12.6,False
63.4,39.0,10.7,True
121.6,35.4,14.9,True
166.2,43.9,27.2,False
57.1,32.5,3.3,True
68.0,30.9,12.9,True
96.6,32.7,16.2,True
141.7,43.4,5.3,True
159.9,32.6,25.8,False
198.5,31.8,15.3,True
56.3,41.9,7.0,True
90.0,42.1,12.4,True
87.9,27.1,16.3,False
117.9,42.3,2.7,True
69.9,30.8,24.9,False
94.3,38.1,20.2,False
94.2,27.4,18.7,False
77.6,27.1,4.8,True
89.4,40.0,24.7,False
175.3,26.9,17.1,False
58.9,34.0,5.6,True
150.0,42.1,20.2,True
51.0,35.8,13.2,True
90.7,29.7,15.8,False
78.9,37.2,7.1,True
180.6,39.9,14.0,True
175.4,37.4,27.3,False
155.4,43.7,11.0,True
164.8,26.1,12.7,False
53.0,36.9,7.9,True
93.8,42.6,13.1,True
149.9,25.6,21.8,True
51.0,32.7,9.0,True
198.9,30.4,29.9,False
114.7,36.2,3.7,True
69.2,37.6,16.2,False
156.7,25.6,29.8,False
118.8,36.7,26.9,False
74.4,34.1,14.7,False
59.7,30.9,14.3,True
50.1,39.5,25.4,False
132.4,40.3,16.2,True
107.2,35.2,27.6,False
89.5,39.8,9.1,True
111.7,42.5,9.6,True
115.0,36.4,4.4,True
157.8,39.5,4.3,True
51.5,28.1,0.6,True
75.3,28.2,22.1,False
183.9,44.2,14.1,True
88.9,40.2,9.5,True
174.1,40.9,11.5,True
99.7,40.1,21.4,True
108.7,27.2,7.8,False
96.4,44.6,24.9,False
140.3,40.3,5.9,True
115.8,40.9,3.0,True
59.5,25.3,27.6,False
161.6,36.0,24.2,False
95.6,38.9,10.4,True
120.0,27.6,6.1,True
111.4,34.5,26.2,False
83.8,37.2,8.2,True
177.0,25.7,9.9,False
192.9,39.4,28.8,False
151.6,41.6,1.2,True
175.7,40.1,0.9,True
74.5,39.6,21.3,True
132.9,31.7,6.5,True
161.8,39.4,3.5,True
105.4,40.1,4.7,True
129.6,28.2,12.9,True
116.5,41.6,20.8,True
172.3,41.6,4.0,True
51.6,32.7,23.8,False
140.1,26.3,13.9,False
122.8,43.9,0.8,True
189.7,35.3,0.5,True
90.0,39.1,26.0,False
130.2,41.7,12.1,True
128.9,25.3,12.8,False
92.0,44.2,13.0,True
118.6,37.3,25.4,True
64.3,25.5,22.8,False
181.1,32.7,1.7,True
165.7,44.5,13.7,True
111.1,37.7,4.8,True
77.6,25.9,1.6,True
116.0,43.6,4.9,True
142.1,41.4,22.8,False
170.5,43.7,0.9,True
162.9,37.5,28.6,True
92.3,37.4,28.2,False
108.8,27.4,11.3,True
182.4,25.4,25.0,False
66.1,44.8,3.3,True
158.9,43.2,26.2,True
153.8,31.6,28.7,True
194.2,25.3,10.7,False
116.5,33.2,7.7,False
62.5,26.4,21.4,False
131.7,44.0,16.5,False
102.4,35.4,17.0,False
106.2,27.7,13.2,False
149.8,41.0,11.5,False
93.5,37.4,28.6,False
62.9,32.2,18.2,False
194.7,30.2,0.9,True
93.2,35.2,24.4,False
85.8,34.2,4.3,True
83.6,27.6,10.6,False
161.5,28.2,8.1,True
198.6,41.8,10.7,True
85.2,32.0,8.8,False
160.7,35.2,22.0,True
194.2,41.6,29.6,False
155.8,36.2,29.7,True
83.3,36.4,13.1,False
69.4,34.9,15.2,False
107.9,36.1,9.5,False
180.1,32.4,23.1,False
144.5,43.2,19.2,True
175.1,31.8,11.9,False
174.8,44.3,28.8,False
63.8,35.3,16.5,False
145.5,34.0,1.4,True
83.3,30.6,14.1,False
63.2,33.8,24.7,False
84.4,31.3,22.2,False
125.8,25.9,7.2,False
196.2,37.9,28.3,True
101.4,41.4,8.2,True
120.5,37.7,3.7,True
99.9,38.7,18.4,False
81.8,36.8,11.7,False
113.4,25.6,7.1,False
119.2,34.4,22.0,True
162.0,42.2,22.1,True
102.6,26.3,25.7,False
175.3,39.6,8.0,True
90.8,31.8,15.9,False
50.1,29.9,29.3,False
151.1,29.7,23.7,False
110.8,28.7,2.9,True
92.0,39.8,21.7,True
195.5,40.1,24.2,False
132.1,40.9,5.6,True
135.8,37.9,1.5,True
121.2,32.3,13.2,False
125.1,37.4,27.2,False
97.7,36.9,8.4,True
82.8,40.1,14.6,False
95.1,44.3,2.5,True
106.1,35.7,13.0,False
91.0,34.0,11.3,True
86.8,25.5,12.4,False
65.0,38.2,21.6,True
103.0,42.8,9.2,True
115.6,30.2,15.5,True
170.8,31.6,13.1,True
191.9,28.2,19.6,False
185.0,28.1,13.6,False
108.2,32.3,22.5,False
143.2,33.6,17.3,False
141.7,25.1,5.6,True
56.2,32.2,27.1,False
200.0,40.8,17.1,False
126.8,38.6,21.5,True
193.3,40.1,20.5,True
154.2,39.0,29.6,False
91.5,25.9,9.7,False
139.1,41.6,10.4,True
159.2,26.0,10.2,True
60.8,39.0,18.7,False
89.0,26.8,6.6,False
180.1,36.6,18.4,True
74.4,30.6,17.6,False
106.4,37.7,4.8,True
112.3,31.3,24.8,False
74.7,34.0,14.1,False
106.1,27.4,29.4,False
92.6,34.0,12.0,True
99.2,42.5,14.6,False
69.6,26.4,7.5,True
80.0,29.0,6.8,True
174.8,26.3,1.1,True
188.3,41.6,16.7,False
177.9,25.5,29.9,True
129.3,34.2,11.6,False
58.0,25.2,6.3,True
98.7,31.6,25.2,True
65.4,39.1,3.1,True
85.4,42.8,10.8,True
56.1,36.6,20.4,False
190.5,26.5,20.1,False
168.8,35.2,7.5,True
69.7,43.2,2.5,True
75.1,35.8,5.7,True
134.5,26.3,17.8,True
130.5,43.3,5.4,True
172.2,32.5,29.6,False
138.8,31.0,27.7,False
72.4,25.9,24.1,False
127.5,35.9,4.8,True
145.8,26.7,4.1,True
102.5,26.0,22.4,False
67.5,36.9,17.9,False
80.9,35.8,17.4,True
120.9,44.0,15.1,True
124.8,32.2,19.8,False
69.3,29.0,17.1,False
149.8,31.7,12.2,False
70.7,32.6,21.1,False
71.8,25.7,29.7,False
62.2,32.2,24.1,False
53.7,34.7,3.6,True
172.9,29.3,18.5,True
61.9,42.6,0.3,True
98.7,35.1,4.4,True
64.0,30.5,18.1,False
191.1,43.5,24.9,True
117.0,43.5,27.4,False
88.4,25.2,3.5,True
120.0,33.6,11.2,False
188.4,39.9,29.5,True
147.8,41.9,10.0,True
169.5,42.6,22.3,False
57.2,38.3,5.2,True
197.8,28.5,22.6,False
86.1,43.3,2.8,True
104.6,43.6,8.9,True
97.0,43.4,21.8,True
173.2,45.0,9.0,True
83.8,27.7,0.7,True
56.5,36.1,22.2,False
190.8,25.3,12.4,False
103.9,40.7,18.7,False
118.1,25.0,21.6,False
186.3,27.3,21.2,False
61.7,42.1,23.8,False
161.8,37.5,6.0,True
82.6,32.9,23.0,False
96.0,40.8,6.9,True
194.5,28.8,20.5,False
189.0,33.6,5.4,True
90.8,42.5,16.0,False
63.6,31.7,5.5,True
160.6,30.1,12.0,True
186.0,30.4,5.0,False
105.7,33.1,16.9,False
185.2,32.5,19.8,False
157.3,31.8,13.1,True
184.5,26.6,19.0,True
72.3,27.8,16.3,False
160.6,31.2,5.6,True
90.1,28.9,9.9,False
53.0,37.8,3.7,True
91.6,26.1,14.2,False
180.7,38.4,29.9,False
53.9,25.9,18.9,False
193.0,30.9,28.3,False
166.8,32.8,26.1,False
139.8,43.6,12.7,True
62.8,26.6,1.7,True
139.0,31.2,15.1,False
161.2,41.9,17.8,False
195.1,33.6,15.4,True
151.2,28.6,0.2,True
83.5,33.8,18.1,True
95.1,37.3,24.6,False
163.6,31.0,1.8,True
77.2,28.4,18.4,False
174.2,26.0,17.1,True
169.0,38.8,19.7,True
51.0,29.8,17.9,False
161.3,26.8,18.7,True
85.0,29.7,0.9,True
160.1,41.4,6.0,True
130.8,29.0,26.3,False
118.2,43.5,17.8,True
160.8,33.2,17.1,True
192.1,29.3,20.7,False
176.5,29.0,16.7,False
199.5,27.1,9.7,True
160.0,28.9,26.2,False
112.9,37.8,15.6,False
130.0,40.7,11.2,True
164.9,31.5,21.1,True
118.6,32.6,29.8,False
70.5,38.0,6.4,True
186.5,28.4,28.0,False
69.9,33.0,8.7,False
134.6,28.7,4.2,True
105.8,39.3,28.5,False
52.2,40.6,18.7,False
181.3,26.4,18.6,False
130.2,35.5,23.3,False
85.5,40.9,2.0,True
50.8,26.1,0.3,True
50.3,29.1,11.4,True
71.7,27.2,6.4,False
103.5,31.9,5.4,True
125.8,37.5,9.5,True
123.9,39.6,15.7,True
105.0,41.8,27.1,False
122.9,37.8,14.3,False
120.8,35.6,22.0,False
163.0,41.0,15.4,True
132.5,42.4,25.0,False
152.2,31.8,28.7,False
81.7,38.9,12.7,False
149.9,35.2,1.0,True
65.6,38.6,27.9,True
107.8,40.7,6.6,True
116.5,30.8,2.2,True
188.9,31.1,7.0,True
131.3,38.2,24.4,False
195.6,33.6,25.5,False
54.3,37.2,13.3,False
101.3,29.3,25.6,False
164.1,25.3,18.2,False
52.7,41.3,26.7,False
69.5,33.3,2.0,True
171.9,27.3,14.4,True
156.7,42.5,16.0,False
103.7,28.4,13.9,False
56.7,38.5,7.4,True
100.6,35.9,29.8,False
136.8,39.7,25.9,False
162.3,36.2,6.6,True
131.1,41.0,11.1,True
87.4,29.6,12.3,False
173.3,39.6,14.4,False
153.4,28.1,28.9,False
175.4,27.9,5.7,True
137.9,37.0,5.7,True
95.5,43.0,23.5,False
52.1,31.2,20.4,False
173.2,25.6,11.4,False
179.6,34.2,12.6,True
50.9,34.5,27.0,False
192.4,30.7,18.2,False
136.7,25.6,17.7,False
104.5,30.7,10.2,True
95.1,41.7,22.4,True
122.2,31.4,20.4,False
136.2,42.3,12.5,True
145.2,36.6,10.6,True
60.7,31.5,6.8,True
51.3,33.1,12.5,True
86.6,36.8,18.8,False
65.1,34.3,12.5,False
87.2,31.8,12.5,False
147.5,37.0,0.3,True
192.1,26.2,9.6,True
173.2,26.2,20.9,False
176.3,31.8,7.2,True
72.5,30.2,14.8,True
103.8,28.1,3.5,False
142.1,42.8,24.2,True
135.6,33.2,27.7,False
111.9,28.5,14.2,False
136.8,25.9,7.6,False
167.3,37.1,16.1,True
123.2,44.1,6.2,True
97.7,27.6,12.7,False
95.8,37.3,14.3,True
129.5,33.4,1.6,True
175.8,42.1,21.8,True
102.9,27.8,23.0,False
183.9,31.9,28.8,False
162.6,29.8,0.9,True
171.0,42.5,28.7,False
166.9,25.6,0.9,True
72.7,39.5,3.8,True
154.3,40.8,27.4,False
144.9,28.0,26.9,False
118.6,38.5,28.4,False
87.3,30.5,1.0,True
87.0,35.2,12.7,True
73.5,43.2,27.7,True
198.6,30.8,1.1,True
96.6,25.4,8.3,True
103.0,42.8,7.4,True
173.1,33.8,5.6,True
58.7,41.1,4.0,True
51.0,32.3,24.9,False
171.2,44.1,9.9,True
193.3,25.3,10.8,True
145.4,33.5,9.2,True
187.1,31.6,17.2,False
94.5,30.5,5.0,True
180.5,30.7,25.8,True
196.3,29.9,5.6,False
57.0,36.7,13.7,False
158.8,30.9,5.2,True
78.8,25.6,13.9,False
126.5,32.1,16.4,False
78.4,40.0,0.4,True
60.9,32.2,9.8,True
54.3,27.0,26.1,False
121.8,30.9,23.5,False
54.5,32.4,16.1,True
141.2,31.1,4.4,True
164.1,38.7,10.1,True
69.9,26.6,13.6,False
136.2,37.9,15.5,False
108.5,25.6,4.4,True
171.7,28.6,20.1,False
194.6,36.9,27.3,False
125.3,43.4,20.4,True
51.6,26.5,13.2,False
168.0,40.9,5.3,True
182.9,33.9,4.8,True
134.8,41.3,23.6,True
103.7,26.3,4.9,True
183.5,29.7,1.3,True
108.8,26.9,19.8,False
98.6,32.1,15.7,False
100.4,43.9,8.3,True
120.8,26.9,18.7,True
83.3,26.9,8.4,False
119.6,44.1,16.6,True
154.3,39.7,5.4,True
136.4,36.8,5.9,True
94.3,40.6,22.2,False
151.6,31.1,21.5,False
70.5,31.7,29.6,False
59.0,29.2,15.4,True
195.2,32.5,8.7,True
176.7,28.1,14.0,False
72.7,30.4,19.1,True
87.1,36.6,10.7,False
121.3,25.5,26.9,False
175.0,34.0,19.1,False
150.4,28.0,5.4,True
72.7,42.0,11.6,True
133.6,37.5,0.3,True
58.1,34.9,3.3,True
106.3,28.3,22.6,False
92.8,27.3,17.1,False
179.9,30.6,22.3,False
66.6,40.1,21.4,False
129.4,39.6,10.4,True
98.5,34.1,0.8,True
119.3,32.1,23.6,False
182.6,41.2,29.5,False
98.5,33.0,29.2,False
198.8,37.7,22.8,False
141.5,38.1,29.4,False
127.4,28.7,20.7,False
162.8,44.9,29.4,False
62.8,35.9,14.2,True
160.3,25.8,4.0,True
155.6,37.7,25.8,False
86.8,33.0,20.0,False
118.6,26.6,28.7,False
118.1,41.0,5.7,True
94.7,43.6,11.4,True
140.5,41.4,4.5,True
175.4,28.8,12.9,False
163.8,32.5,8.9,True
156.0,32.8,3.4,True
127.6,28.3,6.9,True
175.5,41.1,13.9,False
185.5,30.6,12.6,False
80.0,41.2,0.6,True
102.6,33.8,1.9,True
54.7,28.2,8.3,False
96.6,39.0,9.6,False
141.5,29.0,4.8,True
158.4,41.2,23.7,False
82.8,30.2,1.5,True
165.5,31.3,29.6,False
166.0,43.1,15.6,True
80.7,31.1,25.0,False
60.6,36.7,27.3,False
81.7,37.0,12.0,True
96.0,31.1,5.5,False
155.8,40.6,27.1,False
125.6,29.0,9.7,False
162.4,40.8,6.9,True
124.6,25.9,10.6,False
53.7,29.6,19.4,False
142.8,42.4,4.8,True
132.9,26.9,3.0,True
168.2,43.9,20.0,False
137.1,29.5,15.9,False
167.2,44.8,2.2,True
174.9,33.5,5.1,True
146.6,31.4,0.1,True
105.4,35.7,24.7,False
115.5,28.4,19.4,False
161.6,42.8,14.3,True
93.4,33.5,28.0,False
143.4,30.6,19.2,True
158.0,40.5,25.2,True
180.4,27.7,29.0,False
83.0,33.7,7.6,True
108.3,42.0,27.9,False
120.6,37.0,14.3,True
102.1,28.4,14.3,False
152.0,27.6,6.3,True
152.7,42.0,28.3,True
140.8,40.0,3.7,True
163.5,44.8,17.6,True
63.4,41.2,4.1,True
97.5,27.3,1.8,True
57.8,39.2,19.4,False
109.8,37.9,10.5,True
193.1,32.2,5.3,True
157.2,42.5,25.4,False
87.1,41.8,13.4,True
61.0,39.4,17.4,True
137.9,43.8,22.0,False
198.4,41.3,8.8,True
126.8,37.1,22.5,False
77.0,35.3,17.7,False
87.0,31.5,29.7,False
145.7,30.2,0.5,True
160.4,31.4,9.6,True
161.3,39.6,25.1,False
61.9,44.7,23.6,True
119.8,42.4,1.2,True
138.2,30.4,28.8,False
156.4,33.4,18.5,False
55.7,38.4,4.7,True
